Key,Url
7VDIJA3Y,http://www.fedoa.unina.it/15648/1/LaGatta_Valerio_36.pdf
7VWWK5Y5,https://link.springer.com/content/pdf/10.1140/epjds/s13688-023-00420-7.pdf
7XHUYQ3S,https://www.emerald.com/aaaj/article/37/1/257/1225071
7Y6NXIRY,https://www.cambridge.org/core/product/identifier/9781009174411%23CN-bp-13/type/book_part
7YHNDP2E,https://doi.org/10.32091/RIID0064
7YILCNGI,http://www.jstor.org/stable/40548685
7ZM8ZFZA,http://arxiv.org/abs/2307.10719
82BZGQY2,https://shs.cairn.info/article/ETHN_061_0091
82IVYZAM,https://dspace.mackenzie.br/items/f2331cbb-fcfd-4390-93a9-1a609e00acb0
85ETCFPF,https://shs.hal.science/halshs-05554097/
85SJBRSG,https://www.ssrn.com/abstract=3705466
85TT5NDZ,https://link.springer.com/10.1007/s13347-024-00818-9
85TUG4QI,http://link.springer.com/10.1007/s11127-007-9199-0
85YUQ3DE,https://dl.acm.org/doi/abs/10.1145/1529282.1529425
87RGVST5,https://hal.science/tel-05007981/
87V5QYJB,https://journals.openedition.org/edc/1037
8865ME62,https://journals.sagepub.com/doi/10.1177/1461444820964968
89UT3CMK,https://osf.io/qwxf5_v1
8C8MXCXZ,https://books.google.com/books?hl=en&lr=&id=wf_NEQAAQBAJ&oi=fnd&pg=PA1946&dq=trust+and+safety&ots=AoRtselWt8&sig=_P1umD35HnXR8FVS4mzylU2mu3Q
8D284NUC,https://iris.unisalento.it/handle/11587/539927
8D34SC5W,https://www.jstor.org/stable/1600028?origin=crossref
8DLV5C4W,https://umontreal.scholaris.ca/items/417cb7b0-59ef-46c6-a17d-c635d9b709cb
8E5VC7L7,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003171270-6/social-media-moderation-ysabel-gerrard
8FPV7954,https://hispania.revistas.csic.es/index.php/hispania/article/view/127
8FPXF3FW,https://www.scielo.br/j/op/a/8swtyWjqKG7fM4GWTf4d4rm/abstract/?lang=es
8FYYYUK6,http://200.18.15.28/handle/1/10694
8GX5RB9Z,https://dl.acm.org/doi/10.1145/3630744.3658613
8H8D4PBG,https://ojs.aaai.org/index.php/ICWSM/article/view/31358
8I4ZI89P,https://iris.unitn.it/bitstream/11572/269395/1/Law-and-Media-WPS-2-2020%20%281%29.pdf
8IG2UL8E,https://onlinelibrary.wiley.com/doi/10.1111/ajps.12633
8MRATMSA,https://epub.ub.uni-muenchen.de/47215/
8MV6AY3C,https://www.raco.cat/index.php/Hipertext/article/download/274308/364480
8N4C52BA,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/illlr93&section=40
8NZVBJUK,https://eric.ed.gov/?id=EJ1425370
8P8YM7WH,https://academic.oup.com/edited-volume/34234/chapter/290294064
8PQIF3PM,https://books.google.com/books?hl=en&lr=&id=f6VhDwAAQBAJ&oi=fnd&pg=PT6&dq=debate+moderation&ots=BCkHPQ2YIm&sig=5sFoqlK8blzkqr2GAVNHBK1JxwE
8PUBTUR9,https://dl.acm.org/doi/abs/10.1145/3491102.3501999
8PUDIWNI,https://onlinelibrary.wiley.com/doi/abs/10.1002/poi3.376
8QI5BCPT,https://art.torvergata.it/handle/2108/363643
8QR6ESIS,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/mclr7&section=17
8QZN6GN5,http://reseaux.revuesonline.com/article.jsp?articleId=12210
8R8C725P,http://journals.sagepub.com/doi/10.1177/2053951717730735
8SQRQQYM,https://journals.sagepub.com/doi/10.1177/00104140241302762
8SV2D9TL,https://dl.acm.org/doi/abs/10.1145/3613904.3642333
8U26VBEE,https://www.scielo.org.mx/scielo.php?pid=S1405-66662010000100005&script=sci_abstract&tlng=pt
8U6MZ75K,http://rulb.org/wp-content/uploads/wpem/pdf_compilations/3(7)/3(7).pdf#page=44
8WC8KY65,https://www.nature.com/articles/s41586-023-06297-w
8WZ4AS4V,http://arxiv.org/abs/2211.16525
8XG2K7CW,https://www.rivisteweb.it/doi/10.7382/117251
8XGQT64J,https://link.springer.com/10.1007/s13347-021-00442-x
8XRPJIJY,https://centrodepesquisaeformacao.sescsp.org.br/revista/Revista_CPFn07.pdf#page=74
8XTDC8JL,https://journals.sagepub.com/doi/10.1177/1461444804041444
8ZD69685,https://uplopen.com/books/4619/files/c1b95ed9-a3f9-4193-8287-43bc0e411dde.pdf#page=175
8ZDZLU6R,https://books.google.com/books?hl=en&lr=&id=azIOAAAAIAAJ&oi=fnd&pg=PA1&dq=censure&ots=ZkA4wgOi0L&sig=ItaFEMsNqkN5wFcXQD6HMC4P2Dk
93N3EPM8,http://www.emerald.com/intr/article/28/5/1275-1291/175771
95AF9SQ6,https://books.google.com/books?hl=en&lr=&id=6pg5AQAAMAAJ&oi=fnd&pg=PR2&dq=censorship&ots=vU68va_80H&sig=ae093ew7f4AtBk1LXQDNE0CK1qs
95XFMS46,https://fosse.fr/surveillance/grand-firewall-chine.html
968LQC3J,https://www.scielo.br/j/op/a/gBjspNMJVWxVffHcNjrNT9d/?format=html&lang=pt
96J8PD76,https://revista.uepb.edu.br/racin/article/view/4062
974VUBKZ,http://www.tandfonline.com/doi/abs/10.1080/08923640701298688
98W8D56R,https://hal.science/hal-01425181/
99KTGHCK,https://acamh.onlinelibrary.wiley.com/doi/abs/10.1111/camh.12724
99WXA9QN,https://eric.ed.gov/?id=ED091687
9ANWIWJB,https://books.google.com/books?hl=en&lr=&id=7K2bDwAAQBAJ&oi=fnd&pg=IA1&dq=censorship&ots=jO4tv-21-4&sig=zTL8PotATQRweV1za_S4WT-Dm_w
9B52F53N,https://academicjournals.org/journal/INGOJ/article-full-text-pdf/6E9459341019/
9B86XSCT,https://iris.uniroma1.it/handle/11573/1272822
9BS47UTP,https://www.cambridge.org/core/product/identifier/S0023921600013347/type/journal_article
9D3ID62Q,https://atheneadigital.net/article/view/v24-n1-duran
9DJLJPEG,https://dialnet.unirioja.es/descarga/articulo/10182990.pdf
9DV8BEPM,https://intellectdiscover.com/content/journals/10.1386/jdmp_00061_1
9DWKKPW2,http://www.tandfonline.com/doi/full/10.1080/1369118X.2016.1153700
9DZD98KG,https://linkinghub.elsevier.com/retrieve/pii/S0267364923000018
9EHNATWZ,https://www.tsjournal.org/index.php/jots/article/view/15
9EYVEF2U,https://journals.sagepub.com/doi/10.1177/1468796817709846
9G3TRH4V,http://200.18.15.28/bitstream/1/10776/1/Leonardo%20Zamparetti%20de%20Queiroz.pdf
9GPIJBL5,http://www.edutec.es/revista/index.php/edutec-e/article/view/564
9GS9BVHR,https://eprints.exchange.isb.edu/id/eprint/2020
9H26E98S,http://lexcult.trf2.jus.br/index.php/revistasjrj/article/view/793
9HRUHW4C,https://turia.uv.es/index.php/qdfed/article/view/7532
9I3FW3VW,https://dl.acm.org/doi/abs/10.1145/3715116
9JJU7AXI,https://linkinghub.elsevier.com/retrieve/pii/S0740624X14000021
9K9UHKP7,https://scholarspace.manoa.hawaii.edu/bitstreams/3dd8e809-f906-44f6-af33-4a633bd76f72/download
9KYDZBZA,https://www.cambridge.org/core/journals/political-science-research-and-methods/article/distribution-of-hate-speech-and-its-implications-for-content-moderation/B17D3608E211A73FF73DDAB45D58E7EC
9LA5U2SL,https://journals.sagepub.com/doi/10.1177/1037969X18802895
9LTXSPWV,https://search.proquest.com/openview/4e412166e9da0ca2a6fa1bb28f04c007/1?pq-origsite=gscholar&cbl=4708196
9LZ6F4D8,https://link.springer.com/10.1007/978-3-031-07377-9
9MFR6TJ5,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/wasbur61&section=9
9MHC4VI2,https://www.redalyc.org/pdf/6437/643767440010.pdf
9MKUKZLX,http://arxiv.org/abs/1306.4361
9NEYZ5KK,https://scholar.archive.org/work/cldususnsjdhfczmlb2kscybou/access/wayback/https://journal.nuped.com.br/index.php/revista/article/download/ijdl-freiras/ijdl2021freitas/2118
9NF4YG47,https://periodicos.famig.edu.br/index.php/libertas/article/view/878
9NYF37JV,https://seer.ufrgs.br/EmQuestao/article/download/9147/5801/32226
9P8XFJEZ,https://www.cairn.info/revue-communications-2020-1-page-147.htm?ref=doi
9Q8JB2QD,https://toc.library.ethz.ch/objects/pdf03/z01_978-88-85938-62-5_01.pdf
9SNY3X3Z,https://linkinghub.elsevier.com/retrieve/pii/S1389128615000948
9U976F6E,https://www.scielo.br/j/rbcpol/a/4GcfvZjSXqjbJGKy6whsYNC/abstract/?lang=en
9UHKKJ56,https://shs.cairn.info/revue-l-observatoire-2021-2-page-72?tab=texte-integral
9UHYNM8L,http://www.trabalhoscidhcoimbra.com/ojs/index.php/anaiscidhcoimbra/article/view/4689
9UP3X8HN,https://books.google.com/books?hl=en&lr=&id=xufEEAAAQBAJ&oi=fnd&pg=PR5&dq=censorship&ots=903tDKW7zt&sig=ltCdlL2957y9fMqP49bLFDrg3BY
9URBLHNT,https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1177&context=icis2018
9VU3TKIB,https://webthesis.biblio.polito.it/39097/
9WHNEXP2,https://openaccess.uoc.edu/handle/10609/151031
9Z46PL4G,https://journals.sagepub.com/doi/10.1177/1474885115587480
A25P3RFT,https://www.tandfonline.com/doi/full/10.1080/19331681.2020.1871149
A2E9FHUH,https://www.teses.usp.br/teses/disponiveis/2/2136/tde-14102022-095111/
A2JQ8APM,https://sistemas.intercom.org.br/pdf/submissao/nacional/23/0926202511012468d69cb447a36.pdf
A2U49WNK,https://www.academia.edu/download/77703101/O_20papel_20do_20e-moderador_20nas_20comunidades_20virtuais_20-_20um_20estdo_20na_20rede_20social_20Orkut.pdf
A3ECUFF6,https://dl.acm.org/doi/10.1145/3512958
A3GQ6NAS,http://ieeexplore.ieee.org/document/4784911/
A3NMTC63,https://search.proquest.com/openview/56cd6a399ebe020213dd6a0a6977f5b0/1?pq-origsite=gscholar&cbl=2026366&diss=y
A3Q74ALG,https://www.scielo.br/j/ea/a/KPMcWYkkqHy5ZK3zTFCBpFj/?format=html&lang=en
A47JBVSC,https://www.cambridge.org/core/product/identifier/S1598240800008900/type/journal_article
A53UK9CT,http://www.persee.fr/web/revues/home/prescript/article/colan_0336-1500_2006_num_147_1_4577
A5U8HM2K,https://cdn.atenaeditora.com.br/atenaeditora/artigos_anexos/202501/24ZDpCXwDLxB2pyZRY1lENv9wWQBgI2quNTW9B4K.pdf
A5X4S7NK,https://muse.jhu.edu/article/923115
A88WDME4,https://asistdl.onlinelibrary.wiley.com/doi/10.1002/asi.24390
A8B63ARY,https://dl.acm.org/doi/pdf/10.1145/324239.324323
A8DQ63SR,https://www.redalyc.org/pdf/687/68718411005.pdf
A8SR2X4Q,https://link.springer.com/10.1007/s13347-020-00429-0
A96JBJIE,https://bbf.enssib.fr/consulter/bbf-2002-04-0058-002
AAGPUEWT,https://journals.sagepub.com/doi/10.1177/00323292211013181
AASW4ZM7,https://ojs.uclouvain.be/index.php/emulations/article/view/1513
AC2HHUUU,https://www.c3.unam.mx/pdf/noticias/NOTICIA_186.pdf
AC6RUCKP,http://www.cairn.info/revue-hermes-la-revue-2015-1-page-145.htm?ref=doi
ACDT5JJ5,https://www.academia.edu/download/87343737/490669675.pdf
AFTH7QFI,https://dl.acm.org/doi/abs/10.1145/3274336
AI9KDG3C,https://journals.asm.org/doi/10.1128/IAI.00018-09
AIIQUAAL,https://dl.acm.org/doi/10.1145/228503.228520
AJISTPAS,http://periodicos.uea.edu.br/index.php/contracorrente/article/view/476
AJRMLQIL,https://www.revuefreg.fr/index.php/home/article/view/1499
AJSSWPCD,https://revistas.ups.edu.ec/index.php/universitas/article/view/34.2021.08
AJXX7NY6,https://www.jstor.org/stable/3540655?origin=crossref
AKMKYJF7,https://www.scielo.br/j/rbcpol/a/4GcfvZjSXqjbJGKy6whsYNC/?lang=pt
ALND6D3K,https://sdpscp.fflch.usp.br/sites/sdpscp.fflch.usp.br/files/inline-files/76-237-1-PB.pdf
AMTJKRUS,https://www.tsjournal.org/index.php/jots/article/view/139
AMXFI23J,https://www.degruyterbrill.com/document/doi/10.18574/nyu/9780814744956.001.0001/html
ANITNSPZ,https://dspace.mackenzie.br/items/d08b6fa6-798c-43ea-b3fb-bc0dfd6e9dff
ANTU84TR,https://www.cogitatiopress.com/mediaandcommunication/article/view/989
AP3DVIZ8,https://www.torrossa.com/gs/resourceProxy?an=5462576&publisher=FM0520
APCQHBWD,https://dl.acm.org/doi/abs/10.1145/3543507.3583275
APTWWQTS,https://books.google.com/books?hl=en&lr=&id=ZzKR3O7C-wAC&oi=fnd&pg=PR7&dq=censorship&ots=vXN5wkVBwZ&sig=YTW5J0CoT-dmX4lMAKbEzg5DfrA
APTYYYCW,https://researchportal.hkr.se/ws/portalfiles/portal/85142580/IFM_10_Raisa_Mohammad_Abdur_Residovska_Fa_rdig_uppsats.pdf
APYMQYTP,https://www.cambridge.org/core/product/identifier/S0034670500035646/type/journal_article
AQDDV4CE,https://www.researchgate.net/profile/Guillermo-Lopez-Garcia-2/publication/303804381_La_relacion_de_los_periodistas_con_los_lectores_Gestion_de_la_participacion_del_publico_sistemas_de_moderacion_y_modelos_de_espacio_publico/links/5753720108ae17e65ec6ce91/La-relacion-de-los-periodistas-con-los-lectores-Gestion-de-la-participacion-del-publico-sistemas-de-moderacion-y-modelos-de-espacio-publico.pdf
AQL2HPP5,https://ricerca.uniba.it/handle/11586/389922
ASBSPXCK,https://www.rivistaitalianadiinformaticaediritto.eu/index.php/RIID/article/view/77
ASR9N3RJ,http://arxiv.org/abs/2009.08392
ATU356ND,https://ojs.revistadcs.com/index.php/revista/article/view/3067
AUIUTR55,https://periodicos.univali.br/index.php/SIDC/article/view/21886
AUX2MXCP,https://hdsr.mitpress.mit.edu/pub/ded4vcwl
AW8AB8E6,http://www.jstor.org/stable/27762669
AWM58K9M,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003305927-12/affordances-replacement-narratives-emillie-de-keulenaar-marc-tuters
AWPC3UR7,https://repositorio.udesa.edu.ar/bitstreams/03c60900-a35b-48f1-a969-0193ed0efb31/download
AYCPC8TM,https://www.tandfonline.com/doi/full/10.1080/13691180500519548
AYLL8UVX,https://www.erudit.org/en/journals/ttr/2008-v21-n2-ttr2917/037497ar/abstract/
AZ9SCW87,https://iris.univr.it/handle/11562/1135206
B2B99Y5W,https://www.dpceonline.it/index.php/dpceonline/article/view/2486
B3Q3QFVX,https://link.springer.com/10.1007/978-3-032-05962-8_16
B3UX4ABM,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3852280
B4JUUA3I,https://dl.acm.org/doi/10.1145/3613905.3650828
B6IKQMCK,https://ojs.aaai.org/index.php/ICWSM/article/view/31431
B6YNNERM,https://linkinghub.elsevier.com/retrieve/pii/S0267364923001036
B7VIIKQH,https://www.jstor.org/stable/2668259?origin=crossref
B7XDQQFF,https://academic.oup.com/sq/article/48/4/432-448/5073859
B8983KTG,https://par.nsf.gov/biblio/10455915
B8TX5W87,https://onlinelibrary.wiley.com/doi/10.1111/ajps.12501
B9FSV5A9,https://milobs.pt/wp-content/uploads/2021/09/44965.pdf
BARHSEG2,https://link.springer.com/10.1007/s13347-023-00645-4
BC6EIVUH,https://cris.unibo.it/handle/11585/1008132
BC9BMAML,https://www.torrossa.com/gs/resourceProxy?an=2438764&publisher=FF3888
BCDE3KYJ,https://conferencias.unifoa.edu.br/congresso-direito/article/view/1194
BCDLJ3RM,https://journals.sagepub.com/doi/10.1177/0163443720987751
BD2ZJ65M,https://hal.science/hal-04705286/
BGV9FGJJ,https://www.academia.edu/download/99233407/monografico4.pdf
BGY636LG,https://dl.acm.org/doi/10.1145/3599696.3612895
BH82N84A,https://dl.acm.org/doi/10.1145/3278532.3278555
BIHEXHVV,https://link.springer.com/article/10.1007/s42380-021-00105-7
BIJ5CB93,https://direct.mit.edu/itgg/article/3/2/165-187/15052
BIKXLJLH,https://www.sidalc.net/search/Record/dig-insper-br-11224-7115/Description
BJ46HVGS,https://policyreview.info/articles/analysis/aspirational-platform-governance
BKA5K4L9,https://www.tandfonline.com/doi/full/10.1080/10357823.2012.685926
BL3A3QY7,https://www.tandfonline.com/doi/abs/10.1080/01463379609370023
BLA4PJ59,https://www.sciencedirect.com/science/article/pii/S0360131521000683
BM87XGQG,https://digitalcommons.law.villanova.edu/cgi/viewcontent.cgi?article=1221&context=facpubs
BMGP6C8J,https://link.springer.com/chapter/10.1007/978-3-319-17172-2_10
BMGWWVEP,https://quadriennalediroma.org/wp-content/uploads/2023/01/Q_Paesaggio_NadimSamman.pdf
BN7DQ99V,https://shs.cairn.info/revue-commentaire-2014-4-page-793?tab=texte-integral
BNSTAN9Z,https://onlinelibrary.wiley.com/doi/10.1111/spsr.12491
BPNZKIVU,http://www.tandfonline.com/doi/abs/10.1080/13501760701656403
BPSL42US,https://apfilosofia.org/wp-content/uploads/2026/01/Trab-fil2025_S1_IsaB.pdf
BQCY6TTY,https://ciencialatina.org/index.php/cienciala/article/view/1143
BQUMPTHS,https://tsjournal.org/index.php/jots/article/view/220
BR7CC3BE,https://doi.org/10.32091/RIID0039
BSQ66IXH,https://bpspsychub.onlinelibrary.wiley.com/doi/10.1348/014466608X284425
BTAFUPRK,http://www.jstor.org/stable/4436708
BUSDGXF5,https://www.tandfonline.com/doi/full/10.1080/17579961.2024.2388914
BUWITHGC,https://osf.io/nczuk/resources
BVRLWNTY,https://focopublicacoes.com.br/foco/article/view/1021
BWPVSJV9,https://www-2023.eudila.ing.uniroma2.it/wp-content/uploads/2024/10/TIKTOK-e-la-tutela-dei-minori.pdf
BWV5QZM9,https://www.jstor.org/stable/40953365
BY8PIQM5,https://policyreview.info/node/366
BYGNHBVQ,https://muse.jhu.edu/article/18888
BZZ4297K,https://onlinelibrary.wiley.com/doi/10.1111/hith.10739
C2B6PA4U,https://dl.acm.org/doi/abs/10.1145/3589334.3645490
C2FX9UGX,https://shs.cairn.info/article/POUV_177_0049
C347CZCJ,https://www.academia.edu/download/90535570/670.pdf
C3G3S5J4,http://link.springer.com/10.1007/978-981-15-1216-2_4
C3VKKN9D,https://search.proquest.com/openview/6662f64403beaab86db0d4a22f87e809/1?pq-origsite=gscholar&cbl=18750&diss=y
C5D586P6,https://repositorio.comillas.edu/xmlui/handle/11531/92076
C7276SJE,https://www.ndss-symposium.org/wp-content/uploads/2019/02/ndss2019_03B-2-1_Frolov_paper.pdf
C75JJ8GA,https://dl.acm.org/doi/abs/10.1145/3583780.3614777
C7JQJ9G9,https://journals.uic.edu/ojs/index.php/spir/article/view/12236
C7XZFYZP,https://dl.acm.org/doi/abs/10.1145/985692.985761
C8LTJ2JA,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/direfnj49&section=13
C9XFDDT9,https://anthrosource.onlinelibrary.wiley.com/doi/10.1525/aa.2000.102.1.114
CA54AXW6,https://repositorio.utad.pt/items/ec5770bc-abe0-42a5-891e-47f00e11b02a
CAC7KG3P,https://www.nomos-elibrary.de/index.php?doi=10.5771/9783748929789-433
CAHBDA6B,https://www.torrossa.com/gs/resourceProxy?an=3081612&publisher=FM0520
CCIDNCPH,https://dl.acm.org/doi/10.1145/2663716.2663720
CDD456D6,https://tsjournal.org/index.php/jots/article/view/126
CDZ4YDFZ,https://www.pioneerpublisher.com/jrssh/article/view/1223
CEGTZRJM,https://pubs.aeaweb.org/doi/10.1257/mic.20130221
CEQE9NAL,https://www.academia.edu/download/106166794/271.pdf
CGFB6NSM,https://www.usenix.org/conference/11th-usenix-security-symposium/infranet-circumventing-web-censorship-and-surveillance
CGJ9M7QG,https://www.raco.cat/index.php/Hipertext/article/view/432090
CH6MJH2S,https://www.sciencedirect.com/science/article/pii/S073658531200069X
CHT76ITR,https://repositorio.ufpb.br/jspui/handle/123456789/36545
CHXSHVXG,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/amslawf11&section=17
CJZQRJCB,https://www.academia.edu/download/107471712/Social_network_il_controllo_dei_contenuti_tra_censura_e_liberta_di_espressione.pdf
CKCM8DNF,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/conlr52&section=28
CKZBUYVJ,https://books.google.com/books?hl=en&lr=&id=F2-Dhf2HFucC&oi=fnd&pg=PA5&dq=censura&ots=scf6eFBHWz&sig=bgpyWW9LQp4Cpz8YniXH1IqG4oE
CL5IS9HS,https://www.tandfonline.com/doi/full/10.1080/0907676X.2017.1351456
CLK9IZYQ,https://www.rivistadistoriadelleducazione.it/index.php/spc/article/view/18801
CMXP5J23,https://rucforsk.ruc.dk/ws/files/81670129/PROJECT_2__2_.pdf
CN7JUEA6,https://www.tandfonline.com/doi/full/10.1080/14680777.2020.1783807
CQ2X3URA,https://journals.sagepub.com/doi/abs/10.1177/1363460715583585
CQ6J4MV3,https://www.jstor.org/stable/10.2307/40152544?origin=crossref
CRIGQ7MY,https://dl.acm.org/doi/10.1145/3531146.3533088
CRV26HP6,https://link.springer.com/article/10.1007/s10610-023-09541-1
CT8K9UGG,https://periodicos.ufpe.br/revistas/index.php/revistaclio/article/view/254293
CTRZTI5W,http://www.tandfonline.com/doi/abs/10.1080/00043249.1991.10791465
CU4YIII6,https://www.mediterranea-comunicacion.org/article/view/30256
CVE478RB,https://journals.sagepub.com/doi/abs/10.1177/00027640121958276
CW7GTB9L,https://iris.uniroma1.it/handle/11573/1605871
CXZEIWUQ,https://www.openstarts.units.it/bitstreams/1dfbe519-9b90-4a2a-b8e0-3868ef622e24/download
CYVD78HK,"https://orbilu.uni.lu/bitstream/10993/15321/1/La%20France,%20censeur%20mondial%20de%20la%20recherche%20universitaire%20%20,%20par%20Gilles%20Cuniberti%20et%20Herwig%20Hofmann.htm"
CZEVP3V6,https://academic.oup.com/ccc/article/17/3/162/7747686
D2XA67IV,https://books.google.com/books?hl=en&lr=&id=yeTCSK8MZqQC&oi=fnd&pg=PR5&dq=censorship&ots=UGGC-cEf2Y&sig=F6XfcrGtotKq4jmS7bJ5Z3EcZHs
D3CLSBTP,https://dl.acm.org/doi/abs/10.1145/3711042
D44ZNDSR,https://www.taylorfrancis.com/books/mono/10.4324/9780203990070/hidden-cinema-dr-james-robertson
D4X6M53A,https://www.sciencedirect.com/science/article/pii/S026736491930384X
D4YMSHFN,https://books.google.com/books?hl=en&lr=&id=CITiAgAAQBAJ&oi=fnd&pg=PR7&dq=censorship&ots=P2u1kwNjAj&sig=4txt4h01S7rNmtij270wPe3l_8k
D57MDP5Z,https://albertalawreview.com/index.php/ALR/article/view/1481
D5T5II6L,https://www.tandfonline.com/doi/full/10.1080/14680777.2018.1447341
D67282A8,https://arxiv.org/abs/2506.04145
D6EQ5LG6,https://www.academia.edu/download/104686123/86408396.pdf
D6MQEQZ7,https://research.unl.pt/ws/files/4175216/1615_5744_1_PB.pdf
D8ANKURU,https://www.cahiersdujournalisme.net/pdf/08/10_Bourges.pdf
D8GKBZ7W,https://iris.unibs.it/handle/11379/599169
D8WNR8UT,https://academic.oup.com/ccc/article-abstract/7/2/154/4054597
DAVW7JTA,https://dl.acm.org/doi/abs/10.1145/3770854.3783934
DAYKF2TN,https://www.sciencedirect.com/science/article/pii/S2468696425000217
DAZR7NIR,https://periodicos.newsciencepubl.com/arace/article/view/8581
DBABXFME,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/nyuilp54&section=7
DBREKQ7K,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/yjolt24&section=12
DCGF2FTQ,https://www.persee.fr/doc/ihtp_0769-4504_1988_num_8_1_2023
DDWFKS5J,https://hal.science/hal-05012460/
DE2MUX64,https://www.emerald.com/gkmc/article/50/2/81/274561
DF3EL7AL,https://journals.sagepub.com/doi/10.1177/2056305117691997
DFLULBCN,https://books.google.com/books?hl=en&lr=&id=wf_NEQAAQBAJ&oi=fnd&pg=PA1963&dq=trust+and+safety&ots=AoRtselWt8&sig=l-urdleCetSN8Jb7r5N4CRLJivU
DG38VNUX,https://anais.unievangelica.edu.br/index.php/CIPEEX/article/view/14569
DGZDYNNB,https://revistas.usp.br/revusp/article/view/247094
DH3TEIV6,https://revistas.usp.br/anagrama/article/view/141635
DHG3SXQY,https://books.google.com/books?hl=en&lr=&id=9TeUEQAAQBAJ&oi=fnd&pg=PA133&dq=mod%C3%A9ration+des+m%C3%A9dias&ots=jtXsxE-hxH&sig=I-rYw315-7M9u2WMpRzQzvDHHLs
DHXJYDSF,https://hal.science/tel-02289366/
DKHJXFMU,https://gredos.usal.es/handle/10366/56558
DKQZV5HX,https://thedialogue.org/wp-content/uploads/2021/09/Facebook-Oversight-Board-Informe-1.pdf
DL9SD5JL,https://www.tandfonline.com/doi/full/10.1080/24701475.2022.2105123
DLLEDIAC,http://www.jstor.org/stable/3814986
DMP5PUKY,http://periodicos.uesc.br/index.php/eidea/article/view/1173
DNBFMC45,https://link.springer.com/chapter/10.1007/978-3-031-45304-5_30
DPNNC5QP,https://journals.openedition.org/ticetsociete/9243
DPZZ9PBF,https://online.ucpress.edu/fq/article-abstract/73/1/11/42319
DQ5MLV3M,https://www.rivistaitalianadiinformaticaediritto.eu/index.php/RIID/article/view/239
DQ8832K8,https://www.torrossa.com/it/resources/an/4633363
DQGLCRML,https://www.torrossa.com/gs/resourceProxy?an=2453506&publisher=FCS350
DQRB5SCP,https://www.usenix.org/conference/foci19/presentation/chai
DR4QNQWM,https://www.estudosinstitucionais.com/REI/article/view/520
DRKH8IIM,https://amslaurea.unibo.it/id/eprint/33784/
DSAK6UVP,https://policyreview.info/node/1414
DSCDSDUN,https://remunom.ojsbr.com/multidisciplinar/article/view/1959
DSFJFYWS,https://www.cambridge.org/core/product/identifier/S000305542000026X/type/journal_article
DSZFIAM5,https://journals.uic.edu/ojs/index.php/fm/article/view/5525
DT663CLT,https://search.proquest.com/openview/4b767a1328bd23acb10f7747c7a535e2/1?pq-origsite=gscholar&cbl=30304
DU9Z63IF,https://portalseer.ufba.br/index.php/pculturais/article/view/28154
DVNXG3FI,https://www.nature.com/articles/s41562-025-02102-y
DVTUDRXX,https://shs.cairn.info/article/RHMC_484_0123?tab=texte-integral
DWGI3ML5,https://www.cambridge.org/core/product/identifier/S026114300000903X/type/journal_article
DWUCRYE8,https://dialnet.unirioja.es/servlet/articulo?codigo=10665497
DWYSBESR,https://journals.sagepub.com/doi/10.1111/j.1467-9248.2012.00957.x
DX97SSNX,https://journals.sagepub.com/doi/abs/10.1177/1354856519893355
DY7PF27C,https://periodicos.newsciencepubl.com/LEV/article/view/12784
DYKF62MR,https://repositoriocyt.unlam.edu.ar/handle/123456789/861
DYVHVLTM,https://shs.cairn.info/censure-et-bibliotheques-au-xxe-siecle--9782765404187?tab=sommaire
DZ6QTT8E,https://www.sidalc.net/search/Record/dig-insper-br-11224-6469/Description
E2PQI62K,https://www.jstor.org/stable/41388404
E39FLAY9,https://sedici.unlp.edu.ar/handle/10915/50304
E3GYLZKW,http://link.springer.com/10.1007/978-3-319-08506-7_1
E3UAH89F,https://www.journals.uchicago.edu/doi/10.1086/704785
E45SHFG6,http://link.springer.com/10.1007/s11109-006-9008-3
E65MXP9H,https://www.paradigmpress.org/ist/article/view/303
E783WUMJ,https://thesis.unipd.it/handle/20.500.12608/29130
E78AKI6X,https://www.torrossa.com/gs/resourceProxy?an=5854546&publisher=FM8160
E7RBMR3C,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/jipitec10&section=9
E7Y8M6VK,http://arxiv.org/abs/1907.04245
E83WHFMT,https://ciencia.ucp.pt/en/publications/twitter-versus-trump-censura-nas-redes-sociais-em-tempos-de-pande/
E8UBUSLD,https://dialnet.unirioja.es/servlet/articulo?codigo=7277479
E95CMEM5,https://repositorio.ucs.br/xmlui/handle/11338/5468
