rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
14;d15919c22abb740c;e0c6277f17c991c8;808a41ff7906833b;2024-10-08T17:54:29.000Z;Maar ik geef je wel een stellingname waar je op kunt schieten: het is een kansloze bruine migrant die zoals de rest van zijn volk genetische aanleg heeft voor geweld. Daarom heeft hij niets te zoeken in Europa en zou derhalve uitgezet moeten worden.;1;;2;57;migrant;2024-10-15 11_09_22.504745;0.803088486194611;0.206284642219543;0.000006668652532;0.000001579229320;0.000001432890713;0.765237867832184;0.000022930567866;1. Against immigration, migrants, foreigners, refugees, or Muslims.
15;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
16;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
17;5015f4a1bd1815e7;e2e773a88c27f936;5463eaaddd7663a5;2024-10-13T13:45:19.000Z;WTAF;1;;5;104;migrant;2024-10-15 11_09_22.504745;0.001309605082497;0.000000247836596;0.000015753765183;0.001339688664302;0.000261547917034;0.000036262488720;0.000118977848615;6. Other: unclear position on immigration.
18;5dbe9c88689c57a4;d80ee1e06427b6f9;ed7c3b39ca831159;2024-10-10T14:42:10.000Z;"Hij was vermogend, maar langzaam verdwijnt het geld in de grote pot van het verpleeghuis.

Een hard gelach als je je bedenkt dat een migrant in dezelfde situatie op kosten van de overheid, dus gratis in dat zelfde verpleegtehuis zou verblijven...";4;10;24;450;migrant;2024-10-15 11_09_22.504745;0.099302008748055;0.000017324455257;0.000184099044418;0.000142721444718;0.000027237774702;0.006293429061770;0.003151604207232;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
20;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
21;53aff2b3a8f85078;9503b60d6f406773;3bf2fbd6738c1db2;2024-10-07T16:21:43.000Z;Migrant slaat baby voor de derde keer opgepakt. Dump deze gast in de woestijn waar dit varken thuis hoort;1;;4;411;migrant;2024-10-15 11_09_22.504745;0.507450163364410;0.103026799857616;0.000005852931736;0.000441236275947;0.000235223968048;0.960548043251038;0.025849550962448;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;aca5cb62437180b5;2adac07958e9b2ae;6763577aa88765ba;2024-10-10T17:16:22.000Z;Hoe rechts en/of anti-migrant je ook bent, kinderleed moet je nooit willen;;;7;90;migrant;2024-10-15 11_09_22.504745;0.143378883600235;0.000084521518147;0.000931150570977;0.001321081537753;0.002059813588858;0.112077362835407;0.000254666490946;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
23;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
24;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
25;2ee370a3d7b77f47;0305ac20aeb865a3;e6432f7cba559a82;2024-10-07T18:08:42.000Z;Gek genoeg, is de dader geen migrant, maar de slachtoffers wel toeristen. Kan het je nu nog wat schelen?;;;3;62;migrant;2024-10-15 11_09_22.504745;0.458354115486145;0.000318481033901;0.000626833061688;0.000155421905220;0.000033172378608;0.515419721603394;0.001409193035215;1. Against immigration, migrants, foreigners, refugees, or Muslims.
26;1c522de60c95d77d;ca690b1fc644ecf1;59c64438c8fd0f92;2024-10-06T17:36:34.000Z;Je bent zelf een stuk gedraaide plaat. Geen migrant die werkt. Dat doen wij, de versleten ouderen zonder uitzicht op pensioen voordat we echt niet meer kunnen lopen. Voor medische hulp te oud maar nooit te oud om om te werken en belasting te betalen.Grapjas op je luie reet!;3;1;29;356;migrant;2024-10-15 11_09_22.504745;0.819822609424591;0.000049105954531;0.000071179143561;0.000071566617407;0.000023416048862;0.044727940112352;0.000048501820856;1. Against immigration, migrants, foreigners, refugees, or Muslims.
27;7db31180a5ca24f1;d1662b39faf48408;6ffa9d9b012e6c83;2024-10-11T12:45:44.000Z;Het moet afgelopen zijn met asielzoekers die voor een vermogen aan belastinggelden steeds met een andere reden asiel aanvragen. Dat is absurd.;;4;5;81;migrant;2024-10-15 11_09_22.504745;0.355978280305862;0.000036323854147;0.000102414051071;0.000000878110257;0.000002680639454;0.046843100339174;0.000037828849599;1. Against immigration, migrants, foreigners, refugees, or Muslims.
28;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
29;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
30;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
31;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
32;46180857638b0b30;05a4610505b96299;951458ad962e0217;2024-09-26T17:46:02.000Z;"Sinds Eva Hamerslag in Duckstad rond loopt doet het hardnekkige gerucht de ronde dat er een journalist van een domrechts kutkrantje in de bosjes ligt bij donald’s huis.
Is Wierd een illegale migrant op het spoor? Valt er nog iets te polariseren?";77;22;192;6,5K;migrant;2024-10-15 11_09_22.504745;0.232470989227295;0.000194865700905;0.000084529085143;0.001099667162634;0.000257900421275;0.042766023427248;0.000152237873408;6. Other: sarcastic about media and immigration.
33;91048c31c82a45b5;54107398ec94b895;d08bd88c6c6c4f0c;2024-09-25T07:27:11.000Z;"#verblijfsvergunning inkorten, zeker wanneer je op vakantie kan naar je #thuisland. 
Ook de #legitimatie plicht! Alleen een #asielzoeker #migrant in behandeling nemen mèt #paspoort! Deze persoon moet zich bewijzen wie hij is, ook kan hij weer makkelijk retour gestuurd worden";;1;1;39;migrant;2024-10-15 11_09_22.504745;0.152478456497192;0.001172575051896;0.002475774614140;0.000004989713943;0.000025962828659;0.042786266654730;0.000037093239371;1. Against immigration, migrants, foreigners, refugees, or Muslims.
34;2c653c05726f8512;6a10b2a19aac3333;935f121f77058589;2024-10-13T15:53:47.000Z;Duitse politicus verkleed als jonge migrant roept op tot deportaties;;1;;218;migrant;2024-10-15 11_09_22.504745;0.226666644215584;0.005782194901258;0.001214766874909;0.001207961584441;0.000465304212412;0.139710366725922;0.000209234116483;1. Against immigration, migrants, foreigners, refugees, or Muslims.
35;9dde7e733c0dfb8e;1c7de010e0df47a0;eaad39883ce29f25;2024-09-19T06:54:23.000Z;Kwam er net achter dat ik geblokt ben door deze migrant, daarom natuurlijk nooit antwoord op mijn brief ontvangen!;6;3;12;945;migrant;2024-10-15 11_09_22.504745;0.220129549503326;0.000057889090385;0.001378892338835;0.000208676457987;0.000043168434786;0.006021257955581;0.000064533283876;5. Is neutral.
36;02910706597a49d3;a65fa73608f1e670;4e8be56748eb184b;2024-09-29T01:14:38.000Z;Veel mensen bij de begrafenis van Philippine Le Noir de Carlan in Versailles. De 19-jarige studente werd dood gevonden in Bois de Boulogne. De dader: een illegale migrant (22) uit Marokko die eerder al veroordeeld was voor verkrachting.;23;310;1K;47K;migrant;2024-10-15 11_09_22.504745;0.010009539313614;0.000012616676031;0.000116119590530;0.074807643890381;0.003743686247617;0.141830503940582;0.002029328374192;1. Against immigration, migrants, foreigners, refugees, or Muslims.
37;ffc49a708998a746;a2b04f9b64956489;78a883dd9f228ebc;2024-09-26T19:26:48.000Z;"Laten we even hoofd en rugnummer bij de moordenaar van Philippine zetten.
Taha Oualidat, de Marokkaanse en clandestiene migrant met uitzettingsbevel op zak, al bekend om verkrachting, verkrachter en moordenaar van Philippine.";101;612;1,2K;61K;migrant;2024-10-15 11_09_22.504745;0.019844686612487;0.002827577758580;0.000037193658500;0.039058625698090;0.001343876938335;0.442312747240066;0.002835234161466;1. Against immigration, migrants, foreigners, refugees, or Muslims.
38;d59397cb76cb6a92;5b2ab6f43d9bee59;ee5a48f57d345fcd;2015-06-14T14:16:24.000Z;Onrust en chaos bij de Frans-Italiaanse grens. Migranten willen verder, maar ze mogen niet: http://nos.nl/l/2041342;10;32;16;/NOS###/NOS###/NOS/status/610088403292540929###http://t.co/NgWyXStR57;migrant;2024-10-15 11_09_22.504745;0.038431640714407;0.000010263140211;0.000006395988294;0.000012906079974;0.000048032969062;0.003388800425455;0.000028470225516;5. Is neutral.
39;87b731a8bcca3a99;a2b04f9b64956489;78a883dd9f228ebc;2024-09-24T21:00:33.000Z;"Weer een iilegale migrant, weer een niet uitgevoerde uitzetting, weer een criminele recidivist, weer een verkrachter die in vrijheid is gelaten.
Philippine vermoord door een laks systeem,vermoord door onze leiders die haar hebben afgeleverd aan een geïmporteerd roofdier.";6;58;91;2,4K;migrant;2024-10-15 11_09_22.504745;0.410645633935928;0.001897579990327;0.000011938846910;0.032750271260738;0.000761128147133;0.745132207870483;0.037085484713316;1. Against immigration, migrants, foreigners, refugees, or Muslims.
40;838f423d2c42e46c;a4665bc4592c31b8;212a378d3f6d6d3d;2024-10-14T23:09:21.000Z;"Europese Commissie wil nieuw terugkeerbeleid migranten

European Commission wants new migrant return policy";;;;15;migrant;2024-10-15 11_09_22.504745;0.000865672016516;0.000081070851593;0.000004120474841;0.000080160898506;0.000012894515748;0.000485903467052;0.000042699884943;5. Is neutral.
41;166aa0adddfceefe;606cfc0382b97ba3;e787278e03e14a9f;2024-09-30T11:05:04.000Z;Subles Normandie . Kylian B. Een 17 jarige bokskampioen doodgestoken door een Algerijnse migrant  bij het ver laten van een Nacht(club)gelegenheid . De Algerijn is in hechtenis genomen .;;;2;401;migrant;2024-10-15 11_09_22.504745;0.010717024095356;0.000002261402415;0.000562856614124;0.001059654634446;0.000056877855968;0.015492393635213;0.000451468309620;1. Against immigration, migrants, foreigners, refugees, or Muslims.
42;ab20f0063993dba0;04aacf0deb3bfc57;eec6583e85428223;2024-09-26T05:29:03.000Z;Zo, eindelijk een niet westerse migrant, statushouder die werkt voor haar geld!;2;3;6;395;migrant;2024-10-15 11_09_22.504745;0.076806180179119;0.000005569722362;0.000000832295996;0.000221319292905;0.000002150716455;0.000759451300837;0.000018763999833;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
43;7b5015f2813f5634;a2b04f9b64956489;78a883dd9f228ebc;2024-09-29T23:33:41.000Z;"""Ik ga je hoofd eraf hakken!"" : een Somalische migrant dreigt een fastfoodmedewerker in La Roche-sur-Yon (85) te onthoofden met zijn schroevendraaier. De aanvaller viel een vrouw lastig. Geen gevangenisstraf, 3 maanden voorwaardelijk.";2;8;17;316;migrant;2024-10-15 11_09_22.504745;0.068449266254902;0.014738740399480;0.023318374529481;0.002033945638686;0.000003927243597;0.908530235290527;0.056500934064388;1. Against immigration, migrants, foreigners, refugees, or Muslims.
44;ea9b8b7cf9c21016;5b2ab6f43d9bee59;ee5a48f57d345fcd;2015-08-11T20:45:53.000Z;In de Spaanse badplaats Salou zijn rellen uitgebroken na de dood van een Senegalese migrant: http://nos.nl/l/2051557;12;15;5;/NOS###/NOS###/NOS/status/631204913272520704###http://t.co/0BI2YJeOAV;migrant;2024-10-15 11_09_22.504745;0.017423095181584;0.000065955966420;0.000091322544904;0.000504233583342;0.000037991572754;0.023505453020334;0.000589534582104;5. Is neutral.
45;8223e7612cdc6d63;a2b04f9b64956489;78a883dd9f228ebc;2024-10-02T19:01:16.000Z;Nîmes: een dronken Algerijnse migrant mishandelt een vrouw seksueel in een opvangcentrum. Op zijn strafblad staan ​​minstens twaalf veroordelingen. Laatste verbod om zich op Frans grondgebied te bevinden en 3 jaar gevangenisstraf, minder dan de vereiste straf.;1;6;9;243;migrant;2024-10-15 11_09_22.504745;0.109274327754974;0.000153768560267;0.000253381411312;0.114254295825958;0.006431594025344;0.105087593197823;0.000642670493107;1. Against immigration, migrants, foreigners, refugees, or Muslims.
46;e3a0a5c74a50d8cc;a2b04f9b64956489;78a883dd9f228ebc;2024-09-23T19:12:50.000Z;Massy (91): naakt op straat, een migrant uit Malagasy  valt een jonge vrouw aan en slaat de politie.;1;1;3;971;migrant;2024-10-15 11_09_22.504745;0.009190128184855;0.000074448667874;0.004149260930717;0.160280570387840;0.001958248671144;0.027261033654213;0.000223514580284;1. Against immigration, migrants, foreigners, refugees, or Muslims.
47;6284158cd25d732e;4367685c0b961f72;d0d5ce40b04a47e3;2024-09-29T13:26:38.000Z;"➜#ethicalist

Hoopvol onderweg.

110de Werelddag van de Migrant en de Vluchteling

29-09-2024";;;;62;migrant;2024-10-15 11_09_22.504745;0.000465604796773;0.000002604751899;0.000020107436285;0.000022812264433;0.000015711950255;0.001030488521792;0.000008833465472;5. Is neutral.
48;8464294f33f0e222;f98dfa8ccff47905;a6d06b49b5567c27;2024-09-30T17:32:59.000Z;"PVV heeft er baat bij als migratie een groot probleem is
Daarom kan de opvangcrisis ze niet genoeg uit de hand lopen
En dat verklaart dus het beleid van Faber:
Bewust aansturen op 'mislukking' #Renze #migratie #asiel #Migrant #asielcrisis #noodwet";5;27;37;5,4K;migrant;2024-10-15 11_09_22.504745;0.054719448089600;0.000151737855049;0.000203806135687;0.000196209774003;0.000140029005706;0.003436517668888;0.000098474578408;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
49;7b47e64896f375bc;1c9f8f1ba182f33b;b4aca6630dcc65b3;2024-09-23T12:19:09.000Z;"Hakim Achahbari en Chaymae Taleb van vzw Safadender: ‘Ik wil eigenlijk dat mijn kinderen niet meer moeten meemaken wat wij meemaken. Dat het niet uitmaakt wat hun huidskleur of religie is om er al dan niet bij te horen.

Dit heeft ieder migrant meegemaakt en dit al sinds 1960";1;;;21;migrant;2024-10-15 11_09_22.504745;0.029849706217647;0.000047537403589;0.000423904566560;0.000088511660579;0.000826161180157;0.018357088789344;0.000308742542984;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
50;82a9c3c010d6b473;9fe121aceaaa1450;098e90a22fad3a2f;2024-10-01T15:40:00.000Z;Een veelbelovende jonge bokser uit Frankrijk is afgelopen weekend op tragische wijze om het leven gekomen bij een steekpartij buiten een nachtclub in Normandië. De verdachte, een 24-jarige Algerijnse migrant, werd kort na de aanval gearresteerd.;1;27;46;1,2K;migrant;2024-10-15 11_09_22.504745;0.004678599536419;0.000008052661542;0.000826197792776;0.000052483086620;0.000005564126695;0.022661641240120;0.004666139371693;5. Is neutral.
51;b0fa7d008a9e98a6;3418e461950a5ed1;b0513156f4ddb093;2024-10-05T12:11:13.000Z;Iedereen is een migrant.;1;;;22;migrant;2024-10-15 11_09_22.504745;0.055733814835548;0.000006185558505;0.000007765840564;0.000007271698450;0.000004720159268;0.000898481579497;0.000168580882018;5. Is neutral.
52;8b64d88536e3ed16;8a099a35bb458679;83d4277a016dd37c;2024-09-20T20:43:35.000Z;"Geert Wilders roert weer zijn haat trommel zonder alle feiten te kennen.
• is Ayoub M een migrant of in Nederland geboren ?
• hij zat in begeleid wonen waar ook mensen met psychische problemen zitten maar Wilders weet zeker dat hij een radicale moslim is
#algemenebeschouwingen";3;1;4;697;migrant;2024-10-15 11_09_22.504745;0.128298357129097;0.000015580139006;0.000011234937119;0.000014353222468;0.000031239131204;0.001394439605065;0.000007370216736;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
53;5a73415c46a7382d;e6e451f023f46c25;17486c66fcc2cfee;2024-09-20T06:19:23.000Z;"#Goedemorgen deze morgen, vol met vragen!

Dus, volgens meneer Baudet, als je blank bent, ben je geen migrant? Wie kan me dit uitleggen? Ik kon het vannacht niet meer volgen.";8;;21;3,5K;migrant;2024-10-15 11_09_22.504745;0.042569510638714;0.000009989856153;0.000103474914795;0.000175833411049;0.000140451040352;0.003291094209999;0.000062740407884;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
54;b6f15e4ecfee3438;9fe121aceaaa1450;098e90a22fad3a2f;2024-09-26T14:32:47.000Z;In de Amerikaanse stad St. Louis heeft een illegale immigrant een politieagent dodelijk aangereden. De Hondurees, Ramon A. Chavez-Rodriguez (24), reed onder invloed van alcohol toen hij politieagent David Lee om het leven bracht.;;1;4;626;migrant;2024-10-15 11_09_22.504745;0.011431085877120;0.000218731613131;0.001354084932245;0.000208747311262;0.000036854002246;0.226545363664627;0.047246076166630;1. Against immigration, migrants, foreigners, refugees, or Muslims.
55;876c05f28390128c;3797ab766be7ad74;0b1a382ddfb2b793;2024-10-01T03:43:41.000Z;"Goedemorgen! WAKKER WORDEN!
17 Jarige bokskampioen Kylian Binard doodgestoken door Algarijnse migrant.

Asiel = elke dag doden! Burgers willen het niet meer, maar het blijft doorgaan, ook in de @8RHK_!
#bokskampioen #kylian #binard #asielcrisis #bayeux #normandie";1;2;1;239;migrant;2024-10-15 11_09_22.504745;0.539596438407898;0.012196486815810;0.002234399551526;0.001076682703569;0.000206518336199;0.695249199867249;0.010647170245647;1. Against immigration, migrants, foreigners, refugees, or Muslims.
56;2e2de990df7705c8;241b405611a707e7;35e49a3182181f5d;2024-09-29T07:46:13.000Z;"Asiel-instroom naar 0 ?
Tip voor IND/politiek:
""Maakt niet uit waar u vandaan komt. Feit is: In D of B is geen oorlog. U bent dus door veilige landen gereisd, en bent dus migrant, geen vluchteling. Ga weg. Als we u over 1 week nog in NL zien krijgt u celstraf wegens illegaliteit.";1;25;53;666;migrant;2024-10-15 11_09_22.504745;0.188230037689209;0.002246438991278;0.000090577021183;0.000026168245313;0.000036710855056;0.104615040123463;0.000089299421234;1. Against immigration, migrants, foreigners, refugees, or Muslims.
57;8da88e32e5aef30f;e6b66dbdd251591f;4778e0c2a9f07184;2024-09-23T13:49:55.000Z;Boodschap van de Nederlandse bisschoppen bij Werelddag Migrant en Vluchteling, komende zondag 29 september:;1;12;14;6,7K;migrant;2024-10-15 11_09_22.504745;0.002100389683619;0.000012191117094;0.000138417395647;0.000116625153168;0.000258142710663;0.002760722767562;0.000081311016402;5. Is neutral.
58;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
59;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
60;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
61;;;;;This post is unavailable.;;;;;migrant;2024-10-15 11_09_22.504745;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
62;c80511f2ff9ee240;47c4b1b621835f99;7ccf9046144ea0a7;2024-10-11T19:39:39.000Z;Die #Hongaren zetten een blok neer gelijk aan hun grensbewaking. Komt geen migrant doorheen. #HUNNED #onsoranje;2;;1;478;migrant;2024-10-15 11_09_22.504745;0.479266315698624;0.000502330542076;0.000177568115760;0.000542932481039;0.000007947711310;0.066137209534645;0.000635930220596;1. Against immigration, migrants, foreigners, refugees, or Muslims.
63;4ed361c91a202aa1;08f53c52b4a1b801;de43e306dc45f4e2;2024-09-22T12:52:26.000Z;"Taalles voor Nederlandse politici en journalisten

Het woord 'migrant' is onbruikbaar omdat het vaag is.

Goede woorden zijn 'emigrant' (voor iemand die het land verlaat) en 'immigrant' (voor iemand die hier komt wonen).";;;;63;migrant;2024-10-15 11_09_22.504745;0.000550764612853;0.000000477894218;0.000004213143256;0.000000396353443;0.000000143217719;0.000023715594580;0.000014462360014;5. Is neutral.
64;556e244985499bfb;5b2ab6f43d9bee59;ee5a48f57d345fcd;2015-09-01T14:08:17.000Z;Allochtone Nederlanders worden twee keer minder uitgenodigd voor een sollicitatiegesprek dan autochtone Nederlanders. http://nos.nl/l/2055368;13;43;13;/NOS###/NOS###/NOS/status/638715002116009984###http://t.co/zRsBRfRb7Q;migrant;2024-10-15 11_09_22.504745;0.065829947590828;0.000004396293207;0.000031030784157;0.000002466508704;0.000002778405587;0.000286186172161;0.000009655836948;5. Is neutral.
65;1ecfa26a4fd145f1;f4e066139c5350f5;c1fdf9bbec312501;2024-10-04T17:28:11.000Z;Nu is het eens een migrant, is het nog niet goed;1;;4;271;migrant;2024-10-15 11_09_22.504745;0.781805574893951;0.000132589178975;0.000035310695239;0.000027182424674;0.000060546517489;0.030803376808762;0.000028797929190;1. Against immigration, migrants, foreigners, refugees, or Muslims.
