rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
15;71f48a6e40ddf8a5;3c96bcdb5d9c0ff3;168724530d0f9bbd;2024-09-28T05:51:00.000Z;"Wanneer je eerst je eigen domheid inziet. De PVV stemmers hebben liever een amateuristisch kabinet die serieus iets aan de instroom van kolonisten wil doen dan een professioneel kabinet die het maar op zijn beloop laat. 
Ken jij het verschil tussen een immigrant en een kolonist?";5;1;18;873;immigrant;2024-10-02 10_26_53.907574;0.164913132786751;0.000037825964682;0.000079025601735;0.000037736790546;0.000036312565499;0.024589775130153;0.000300656189211;1. Against immigration, migrants, foreigners, refugees, or Muslims.
16;a6a749648af77c59;70d36addef1433ce;19d9594a26eca0cf;2024-09-27T14:32:09.000Z;Opzichtig trucje Erkel. Enkel een keuze uit asiel gerelateerde dingen. Draai het eens om. Kan uiterst rechts bestaan en groeien zonder de immigrant / asiel? Ik denk het niet. En platforms als X zijn de ideale propaganda multiplier.;3;;7;725;immigrant;2024-10-02 10_26_53.907574;0.090582706034184;0.000223870985792;0.005093249026686;0.000986393890344;0.001221239450388;0.108725801110268;0.003740262240171;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
17;a8fd0370e436f9b8;7b536be497378fd5;c2fda52d9b97f9d2;2024-09-25T09:33:11.000Z;"Beste Kannibalen van Papoea Nieuw Guinea 
NL is bereid om maar liefst 20.000 / 50.000 asiel/immigrant uitvreters aan jullie over te dragen. Deze zijn door de linkse politici al goed vet gemest. In Keulse potten met pekel zijn ze lang houdbaar,maar elke week verse aanvoer is";1;;2;32;immigrant;2024-10-02 10_26_53.907574;0.816385865211487;0.004468265455216;0.000331978255417;0.000134629488457;0.000041733699618;0.673819661140442;0.045257978141308;1. Against immigration, migrants, foreigners, refugees, or Muslims.
18;703b935a7228786b;c971448ceb4a8d6f;e4424f77e0ac9f02;2024-09-23T05:56:07.000Z;"De linkse sprookjes, of beter vreselijke oplichterij.
1. Ruim 80% belazert de kluit, is illegale immigrant, geen vluchteling
2. De crisis wordt mede veroorzaakt door criminele clubs als Vluchtelingenwerk en asieladvocatuur, zij coachen de illegalen met list en bedrog.
3. Meer dan";11;10;113;3,5K;immigrant;2024-10-02 10_26_53.907574;0.619582653045654;0.000516677158885;0.000235398052610;0.002404037397355;0.000884704117198;0.012787659652531;0.000316049787216;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;38eebddef48541f8;fdbd4cf96c01c3eb;57a28ec8ab63967b;2024-09-27T11:10:55.000Z;"Het gaat er eigenlijk om of iedereen die in 1 huis woont zijn taken/corvee volbrengt. Als dat niet gebeurt krijg je scheve gezichten en ruzie.
Onze overheid wil ruzie onderling blijkbaar en geeft de immigrant vrijstelling van taken en kostgeld betaling.
Immigratie hoeft geen";1;1;11;753;immigrant;2024-10-02 10_26_53.907574;0.196471512317657;0.000133983397973;0.000058037563576;0.000008968525435;0.000026838220947;0.046704955399036;0.000497337954585;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;71eaed2b20a912cd;cd0e827433596edb;742bc582e35923a9;2024-09-29T09:56:22.000Z;Gevaar van wolven in Nederland: hoe komt het dat #femicide en de jarenlange intimidatie en mishandeling die er meestal aan vooraf gaan lang niet zoveel aandacht krijgt, tenzij het een niet-westerse immigrant betreft?;2;1;2;87;immigrant;2024-10-02 10_26_53.907574;0.148303210735321;0.000021545867639;0.000044238313421;0.000490601756610;0.000062167826400;0.050689369440079;0.002424016827717;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;cdd7865af9dc1aa5;7c51c4d035a045b5;799235f5bdae3eba;2024-09-11T17:37:51.000Z;Een immigrant valt een Britse politieagent aan. De andere immigrant neemt op en lacht. Wat denk je?;;;;6;immigrant;2024-10-02 10_26_53.907574;0.091034725308418;0.000060484246205;0.000015538413209;0.000103839454823;0.000011695712601;0.060784097760916;0.001613277127035;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;821678b276b1883b;7c51c4d035a045b5;799235f5bdae3eba;2024-09-27T21:21:27.000Z;Een immigrant schopt een Duits meisje en gooit haar van de trap. Dit is ondraaglijk.;;;;24;immigrant;2024-10-02 10_26_53.907574;0.146520107984543;0.000739458424505;0.000253745267401;0.002866209950298;0.000053805142670;0.593018651008606;0.013518367893994;1. Against immigration, migrants, foreigners, refugees, or Muslims.
23;572824287b1b7cba;f53a77cac7167980;a026139e63962446;2024-09-06T18:16:00.000Z;"Een agent vertelt een burger die aangifte doet van een misdaad gepleegd door een immigrant: 

""Ik heb in deze stad al eens een verdachte van een dubbele moord gearresteerd, ik heb hem de deur uit laten lopen omdat we een vrijstad zijn.

We rapporteren geen illegalen, immigranten";1;3;3;80;immigrant;2024-10-02 10_26_53.907574;0.156724721193314;0.000165419172845;0.000004345136858;0.000178536502062;0.000072450842708;0.025016313418746;0.000172414162080;6. Other: Criticizes policy on reporting immigrants.
24;7c3fa6bcefe3fbf5;3a22ef4d24956d59;477b2e8ce5b178a7;2024-09-08T08:44:19.000Z;#Londen Een Afrikaanse immigrant probeert een telefoon te stelen, maar wordt tegengehouden en vervolgens vastgehouden door een oude Londense vrouw.;66;226;1,3K;109K;immigrant;2024-10-02 10_26_53.907574;0.005892473272979;0.000012313513253;0.000022993350285;0.008011034689844;0.000105162085674;0.015256298705935;0.000598562124651;5. Is neutral.
25;e8b0bbee3bf841f2;8334189876be0d2e;8b6d2f118209a58e;2024-09-22T12:02:33.000Z;"""Als Amerikaan kan ik maar 90 dagen in Europa verblijven, maar als ik immigrant ben, kan ik voor altijd verblijven? 

* Linkse deugers in een notendop!!";;;;19;immigrant;2024-10-02 10_26_53.907574;0.724994361400604;0.000014334071238;0.000012659378626;0.000125282662338;0.000059377154685;0.011843060143292;0.000239331769990;1. Against immigration, migrants, foreigners, refugees, or Muslims.
26;634e6bb58d1b2345;3a22ef4d24956d59;477b2e8ce5b178a7;2024-09-10T19:43:48.000Z;Immigrant in Viareggio steelt tas van 60-jarige Italiaanse vrouw. Kort daarna stapt ze in een SUV, achtervolgt hem en rijdt hem omver.;140;89;761;26K;immigrant;2024-10-02 10_26_53.907574;0.010646270588040;0.000245615956374;0.000039195900172;0.002404792234301;0.000035945628042;0.101892903447151;0.009477611631155;1. Against immigration, migrants, foreigners, refugees, or Muslims.
27;210b19a445148e96;6af6e2c43dc78630;e982441857bbf048;2024-09-19T02:52:00.000Z;"Waar in Nederland loop je de meeste kans om verkracht te worden door een illegale immigrant?
Ik vraag dat voor een vriendin.";4;1;8;140;immigrant;2024-10-02 10_26_53.907574;0.051276322454214;0.003566607600078;0.000075452779129;0.033252336084843;0.001460254425183;0.290433883666992;0.000055913227698;1. Against immigration, migrants, foreigners, refugees, or Muslims.
28;25bfd450873d0be0;3a22ef4d24956d59;477b2e8ce5b178a7;2024-09-05T15:07:35.000Z;"Beelden van de aanval van een Oostenrijkse immigrant uit Bosnië tonen het moment waarop hij zich voorbereidde op de aanval op het Israëlische consulaat in München, eerder vandaag. 

Naar verluidt werd hij gedood door politieagenten.";1;11;20;2,9K;immigrant;2024-10-02 10_26_53.907574;0.033309806138277;0.000280147651210;0.000021593114070;0.000101581106719;0.000006653660876;0.097080305218697;0.009717580862343;5. Is neutral.
29;34830c8add740d87;a87041c7ba589a3f;c12f74d741a62522;2024-09-30T04:59:24.000Z;Hup @NRC. Hoe durf ‘radicaal rechts’ de moord door een immigrant op een meisje ja 19 politiek te maken. Het heeft niets met politiek te maken. Ook niet met de islam. En dat filmpje met links activisten die de herdenking verstoorden zaterdag? Gewoon VVMU?;;;1;55;immigrant;2024-10-02 10_26_53.907574;0.545482218265533;0.001314705121331;0.000082735554315;0.000464801298221;0.000257838721154;0.731482267379761;0.007257392164320;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
30;19d1a4fa85cdd1ba;a03303ed8f20414d;e79b90c9638456ac;2024-09-25T16:11:07.000Z;In Italië gooide een Afrikaanse immigrant een conducteur uit de trein omdat hij een kaartje van hem eiste. Dit is democratie.;;;;26;immigrant;2024-10-02 10_26_53.907574;0.021010505035520;0.000001883390837;0.000002435356464;0.000027728157875;0.000011029052985;0.032452899962664;0.000986029859632;1. Against immigration, migrants, foreigners, refugees, or Muslims.
31;eb90361ac4c7c4ca;52cc2f36bfea3eff;4501a656b185e8f4;2024-09-13T20:57:03.000Z;"Illegale #immigrant gearresteerd voor moord nadat een gezin van vier dood werd aangetroffen in hun brandende huis in Irondequoit, #NewYork

Julio Cesar Pimentel Soriano, die in 2019 in de Dominicaanse Republiek werd gezocht voor moord, is gearresteerd.

Twee peuters en hun";;1;1;211;immigrant;2024-10-02 10_26_53.907574;0.005088906269521;0.000146277219756;0.000015308534785;0.068948261439800;0.030954489484429;0.250685364007950;0.025353567674756;1. Against immigration, migrants, foreigners, refugees, or Muslims.
32;18b112a77c8d1ecb;675fc69c860d25e1;5a33d4fc0ecfeaf7;2024-09-15T12:07:44.000Z;Italiaanse mama neemt buitengewone maatregelen nadat ze was beroofd - Rijdt immigrant die haar handtas stal vier keer dood https://dissident.one/italiaanse-mama-neemt-buitengewone-maatregelen-nadat-ze-was-beroofd-rijdt-immigrant-die-haar-handtas-stal-vier-keer-dood… via @DissidentNI Niets aan verloren !;1;1;8;153;immigrant;2024-10-02 10_26_53.907574;0.043000914156437;0.000099044722447;0.002085622865707;0.025236532092094;0.002047911752015;0.342359840869904;0.034691251814365;1. Against immigration, migrants, foreigners, refugees, or Muslims.
33;5d2e4ff4d81f852c;3797ab766be7ad74;0b1a382ddfb2b793;2024-10-02T04:37:51.000Z;"Goedemorgen!
Dit is #Natalie #Shotter, 37 jaar en moeder van 3. Ze was een meelevend en opgewekt persoon. In 2021 liep Natalie in Londen, in Southall Park. Ze ontmoette daar een dakloze Somalische #immigrant #Mohamed. Hij heeft haar op brute wijze verkracht en vermoord.";;;;11;immigrant;2024-10-02 10_26_53.907574;0.000750841514673;0.000039999671571;0.000045010416216;0.722443282604218;0.015146924182773;0.525575816631317;0.023628564551473;1. Against immigration, migrants, foreigners, refugees, or Muslims.
34;3c6d88945f42fd29;0068445e849d83e9;0be03bd77841fc1b;2024-09-18T18:01:46.000Z;"WTAF 
https://x.com/mike_immigrant/status/1191788822293569537?s=46&t=yrJyuiVCIH3DHyeYcnpctw…";;;1;49;immigrant;2024-10-02 10_26_53.907574;0.015807135030627;0.000003344788638;0.000021189191102;0.003100877394900;0.000801200163551;0.000354371819412;0.000348172499798;6. Other: unclear sentiment without context.
35;06bfa84fa2549938;e6ef6b0f4c69eb49;1b649a1628ac47bf;2024-09-20T09:35:06.000Z;"Hoi Maaike, als dat je echte naam is. 

Correct Nederlands is:
“Dat betekent dat linkse mensen net zoveel recht hebben op een mening als jij als immigrant en dan ben jij nog niet eens Nederlander.”

Verder zijn het bij lange na niet uitsluitend PVV-stemmers die al geruime tijd";12;5;93;4,1K;immigrant;2024-10-02 10_26_53.907574;0.108172260224819;0.000017202281015;0.000006716374173;0.000013017851415;0.000003521003919;0.004134590271860;0.000004132158210;1. Against immigration, migrants, foreigners, refugees, or Muslims.
36;3dbf56ba74b313ae;140a713b8c418131;c7c01c25b94e017c;2024-09-29T13:24:51.000Z;De bidsprinkhaan leeft nu ook in Nederland, hoe gevaarlijk is deze roofzuchtige immigrant? https://leidschdagblad.nl/uitgelicht/de-bidsprinkhaan-leeft-nu-ook-in-nederland-hoe-gevaarlijk-is-deze-roofzuchtige-immigrant/21308731.html?utm_term=Autofeed&utm_campaign=seeding-ld&utm_medium=social&utm_source=Twitter#Echobox=1727606129…;1;;1;513;immigrant;2024-10-02 10_26_53.907574;0.472846031188965;0.000848084338941;0.000015968933440;0.000666054489557;0.000716489390470;0.166063815355301;0.002650702372193;5. Is neutral.
37;69313aa6a5c99a13;4b88bbaa37bf23fc;024ba4d665d824c6;2024-09-04T11:02:51.000Z;Duitse toestanden in Nederland: Illegale Turkse immigrant rijdt opzettelijk vrouw aan uit haat tegen Hollanders;1;1;3;48;immigrant;2024-10-02 10_26_53.907574;0.569420993328094;0.001140680280514;0.000321737927152;0.004642903339118;0.000586805923376;0.665687441825867;0.013742682524025;1. Against immigration, migrants, foreigners, refugees, or Muslims.
38;381d51181135118b;433ca79fdcd5e231;156a046e880184d5;2024-09-24T17:07:10.000Z;"https://nu.nl/wolf/6329307/wolf-voelt-zich-steeds-meer-thuis-in-nederland-dit-jaar-55-welpen-geboren.html…
Wolf voelt zich thuis in Nederland. Welke immigrant voelt zich niet thuis in Nederland. Uitstekende faciliteiten. Aanzuigende werking...";;;;10;immigrant;2024-10-02 10_26_53.907574;0.010176591575146;0.000000136736347;0.000023896374842;0.000143266152008;0.000182226503966;0.000426444166806;0.000057677108998;1. Against immigration, migrants, foreigners, refugees, or Muslims.
39;62e1eeae22db032e;24646955b65e8e57;36bf30d0813cdb25;2024-09-26T07:42:23.000Z;Open AI;;;;12;immigrant;2024-10-02 10_26_53.907574;0.000417006958742;0.000014333183572;0.000012612875253;0.003505596658215;0.000315004144795;0.000259782129433;0.000037995374441;6. Other: nor for or against immigration
40;b772ed1c4988eeee;2288fb0924c0e97f;677cb64db8895c99;2024-09-27T07:33:30.000Z;Klotehommels, de ene doet alsof hij een diploma heeft en doctor in wetenschap en medisch is en immigrant die als vrouw van, denkt meteen een staatshoofd te zijn ..hij via het , zij via het bed,;;;;5;immigrant;2024-10-02 10_26_53.907574;0.097425229847431;0.000007828025446;0.000590241688769;0.237906336784363;0.000757986388635;0.020670482888818;0.001058914931491;1. Against immigration, migrants, foreigners, refugees, or Muslims.
41;f60798ec82e66231;16000049580878cf;196761c78c2ff443;2024-09-25T17:37:25.000Z;Liever gebeten door een wolf dan gestoken door een immigrant.;;;8;36;immigrant;2024-10-02 10_26_53.907574;0.993575036525726;0.003571747802198;0.000012155130207;0.000250133103691;0.000031333649531;0.790026247501373;0.002520539332181;1. Against immigration, migrants, foreigners, refugees, or Muslims.
42;3b8789de9324c1c7;57f0bdc43423339d;697560432cd22772;2024-10-01T09:49:31.000Z;"Juist . Wat verstandige mensen al een paar decennia roepen. En dat heeft niets te maken met 'tegen de immigrant' zijn, want dat ben ik in ieder geval niet. Integendeel.

Simpele vergelijking: ik ben graag gastvrij, maar voor de halve stad op bezoek is geen plaats in ons huis...";2;4;20;659;immigrant;2024-10-02 10_26_53.907574;0.015360069461167;0.000002005032457;0.000065720276325;0.000020294246497;0.000001781960009;0.000308105314616;0.000058438923588;5. Is neutral.
43;5ce8161594f73939;55576e3ad2f0f9a3;878682d1ebd5f820;2024-09-26T15:29:07.000Z;Dit moet je als immigrant op Kreta doen.;1;;2;799;immigrant;2024-10-02 10_26_53.907574;0.136994466185570;0.000017851554730;0.001248510787264;0.000012182006685;0.000088357504865;0.007868400774896;0.000081148973550;5. Is neutral.
44;b1b8728b0b90d6a1;cd0e827433596edb;742bc582e35923a9;2024-09-23T06:52:15.000Z;"""Ruim 80% [waarvan] belazert de kluit, is illegale immigrant, geen vluchteling"" Bron? Ervaar jy dat?
""2. De crisis [bedacht] wordt mede veroorzaakt door criminele [Smaad & of laster] clubs als Vluchtelingenwerk en asieladvocatuur, zij coachen de illegalen met list en bedrog."">";2;;5;115;immigrant;2024-10-02 10_26_53.907574;0.463520675897598;0.001155224977992;0.001921761198901;0.005216155201197;0.000897228193935;0.023480156436562;0.000644247513264;1. Against immigration, migrants, foreigners, refugees, or Muslims.
45;f2d4823fa86306d0;5166f215b81f5c6c;9418d631cd9f6d1d;2024-09-27T14:30:19.000Z;"Zij heeft geen enkele wroeging want ‘ de Nederlander ‘ of ‘ de Nederlandse identiteit ‘ bestaat volgens deze immigrant - en dochter van een minister in een fout regime - niet.

#WEFkoningin";1;3;3;139;immigrant;2024-10-02 10_26_53.907574;0.068099007010460;0.000030630370020;0.000051797178457;0.000133640656713;0.000605995708611;0.004446624778211;0.000032014828321;1. Against immigration, migrants, foreigners, refugees, or Muslims.
46;7331b684757a7f72;6af6e2c43dc78630;e982441857bbf048;2024-09-26T21:05:47.000Z;"Stelt u zich eens voor (hypothetisch gesproken dus) dat u een inwoner bent van de Verenigde Staten van Amerika, waar gaat u dan op stemmen als u een

- Pedofiel bent, e/o
- Crack verslaafde bent, e/o
- Non-binair/transgender/psychisch gestoord bent, e/o
- Illegale immigrant bent.";3;;2;164;immigrant;2024-10-02 10_26_53.907574;0.231880724430084;0.000040988710680;0.000279727304587;0.003155526705086;0.000451887492090;0.005837182048708;0.000057559249399;6. Other: hypothetical voting scenario, not immigration.
47;969ba3a93b39bef6;d751df4324270962;cf632be79be22765;2024-09-23T16:18:39.000Z;Die van ons staan al met z’n 13 bakken te vullen bij de supermarkt. Ik heb er nog geen immigrant gezien ook geen allagtoon;2;;3;136;immigrant;2024-10-02 10_26_53.907574;0.319792300462723;0.000012613753825;0.000036592857214;0.000033032756619;0.000002449557769;0.003514371113852;0.000072629307397;1. Against immigration, migrants, foreigners, refugees, or Muslims.
48;1982901cd084b9f6;e83a9e5cd274e1a3;ba0ad65e4bfcbb37;2024-09-22T20:15:55.000Z;Als je een Iraanse immigrant in Nederland bent en hier demonstreert tegen het repressieve ayatollah-regime riskeer je met open gezicht dat jij of je familieleden opgepakt kunnen worden;23;;16;951;immigrant;2024-10-02 10_26_53.907574;0.151167929172516;0.001333116670139;0.000009090577805;0.000011465016541;0.000001368397079;0.291819542646408;0.000026339825126;5. Is neutral.
49;05aabced4a260169;a9bad45fb9748d4a;28dc96053d627144;2024-09-22T20:33:24.000Z;95% is ook een illegale immigrant die een deportatie verdient als dit land zichzelf serieus zou nemen zoals een Japan.;1;;9;166;immigrant;2024-10-02 10_26_53.907574;0.565086722373962;0.009252989664674;0.000149297600728;0.000073636547313;0.000018636012101;0.062551483511925;0.000102898120531;1. Against immigration, migrants, foreigners, refugees, or Muslims.
50;0e60aede1cbc7bf0;8e9c52a30a39dbc1;027942068fd9fc7c;2024-09-26T11:56:00.000Z;"Dit is nu het voorbeeld van een mislukte immigrant!
We hadden het al moeten weten toen ze zij: "" de Nederlander bestaat niet""";1;;3;33;immigrant;2024-10-02 10_26_53.907574;0.260623365640640;0.000182586009032;0.000015169282960;0.000008264388271;0.000011104989426;0.011859119869769;0.000247223913902;1. Against immigration, migrants, foreigners, refugees, or Muslims.
51;6d7ca0354267ce68;0d67a1221fd06981;770a72ec16b094a5;2024-09-26T07:07:40.000Z;"De woede in Frankrijk neemt toe nu een Marokkaanse illegale immigrant, die nog niet lang geleden was vrijgelaten uit de gevangenis voor de verkrachting van een studente, een andere jonge studente heeft vermoord.

Op 20 juni werd de 22-jarige Taha O. genoemd. Naar verluidt was hij";1;1;3;408;immigrant;2024-10-02 10_26_53.907574;0.041568640619516;0.000314398988849;0.000033174754208;0.403655618429184;0.045683685690164;0.704305768013000;0.011716871522367;1. Against immigration, migrants, foreigners, refugees, or Muslims.
52;a34e4e5090bc5550;2938516bdac26f69;5304e4b762b3431b;2024-09-25T20:40:17.000Z;Op 25 september 1980 is John Bonham overleden. Hij werd 32 jaar. John was drummer bij Led Zeppelin. ‘Immigrant song’ van Led Zeppelin komt uit 1971. #JohnBonham #LedZeppelin;;1;6;340;immigrant;2024-10-02 10_26_53.907574;0.003483671229333;0.000000783619555;0.000013879228391;0.000221192516619;0.000019343178792;0.014465149492025;0.000647842651233;6. Other: nor for or against immigration
53;fda20bbe02f1f271;6c40e89ef29adfab;18dcd2a7abdda910;2024-09-26T20:56:41.000Z;Al de immigranten met primair gedrag,stuur ze terug naar het land van herkomst en zonder financiële  bonus,want dat is ze meteen een retour biljet bezorgen.Als ik mij wilde opwerken in de maatschappij had ik een bewijs van goed gedrag en zeden nodig,waarom niet voor een immigrant;;;5;89;immigrant;2024-10-02 10_26_53.907574;0.873509705066681;0.000918007222936;0.000015786219592;0.000002046122972;0.000000376799733;0.058878477662802;0.000003857286629;1. Against immigration, migrants, foreigners, refugees, or Muslims.
