rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
11;47810a27d72b7a9c;8de0b3c47f112c59;1c94467afa4891bd;2023-01-23T19:02:11.000Z;?;;;;205;azielzoeker;2024-09-26 19_58_00.030786;0.003878147574142;0.000043742547859;0.000026703170079;0.002005049958825;0.000313414377160;0.001036543748341;0.000506236450747;6. Other: unclear sentiment about immigration.
12;3982ccabc04f8f34;62c70e40222c598a;15709533d3ca5d6a;2023-05-26T13:49:29.000Z;Nu snap ik waarom iedereen het over   #terapel #azc #vluchteling #grenzendicht #asielinstroom #azielzoeker #illegalen #asielzoekers Heeft. Wij willen ook #aziel Jhaa voor deze woning hoeft je geen huur meer te betalen. Geen rijen in de supermarkt. Top dit.;;1.0;3.0;171;azielzoeker;2024-09-26 19_58_00.030786;0.011345186270773;0.000002909536761;0.000030347870052;0.000016208667148;0.000004554610314;0.001009813975543;0.000168347338331;1. Against immigration, migrants, foreigners, refugees, or Muslims.
13;f22ef53c6e917743;594e519ae499312b;7594c7fa3ea43666;2023-01-23T19:06:57.000Z;@Melissgoktekin hij subtweet over je;1.0;;1.0;265;azielzoeker;2024-09-26 19_58_00.030786;0.001555932336487;0.000000289919484;0.000000297635410;0.003658567089587;0.000293355202302;0.000075750307587;0.000002877856559;6. Other: unclear stance on immigration.
14;9e9f0f9c6fa43d48;594e519ae499312b;7594c7fa3ea43666;2023-01-23T16:57:52.000Z;Bro Neda zei dit. Is niks speciaal;;;2.0;437;azielzoeker;2024-09-26 19_58_00.030786;0.004587542731315;0.000005078993127;0.000040586062823;0.003225405002013;0.002423191443086;0.001688836258836;0.000211867984035;6. Other: unclear stance on immigration.
15;ca47227861332885;ba55ba8fe63260c8;4ddf2567c37b08cb;2023-11-28T17:55:08.000Z;53.400 p.p kost een azielzoeker;;;;16;azielzoeker;2024-09-26 19_58_00.030786;0.006991469301283;0.000167830919963;0.000386100204196;0.006377652287483;0.001047839177772;0.007050953805447;0.003598979674280;1. Against immigration, migrants, foreigners, refugees, or Muslims.
16;bda24c78704a16f8;7296bcfe3e07622e;26c54d4cbaf870a3;2023-07-04T21:16:23.000Z;Rij ik terug van Ter Apel loopt er gewoon een fucking azielzoeker op de snelweg wat de fuck man dit gaat toch nergens over;;;1.0;40;azielzoeker;2024-09-26 19_58_00.030786;0.277998685836792;0.000102184705611;0.000281952612568;0.000073644550866;0.000064149011450;0.248337015509605;0.000604863569606;1. Against immigration, migrants, foreigners, refugees, or Muslims.
17;916716d18fdf5d61;62c70e40222c598a;15709533d3ca5d6a;2023-05-25T18:32:46.000Z;Grappig hoe asielzoekers het probleem worden, maar niet het beleid. Grappig dat we problemen hebben met  asielzoekers die naar Nederland komen,maar wel wapens leveren aan regeringen die deze stoom veroorzaken.  #terapel #azc #vluchteling #grenzendicht #asielinstroom #azielzoeker;2.0;4.0;13.0;1K;azielzoeker;2024-09-26 19_58_00.030786;0.332214027643204;0.000243417307502;0.000148214778164;0.000125212798594;0.000034403070458;0.096185855567455;0.000933723291382;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
18;7dc2108a0d096c43;dcff4f695adfbfdb;c171195640e3dc13;2023-11-11T07:30:56.000Z;"https://youtu.be/d0TjXVgkwuE?si=AK_KhLHeZKp5z00g…

Is die mw Piri  opzoek naar een lekkere azielzoeker  , en  ' bestelt  10 colberts bij Wehkamp , om 9 terug te sturen , 10 azielzoekers , om 1 eruit te pikken.
Daar lijkt het  anders wel op.

Uwe";;;;20;azielzoeker;2024-09-26 19_58_00.030786;0.016597216948867;0.010117982514202;0.005211177282035;0.036172855645418;0.007827086374164;0.132598370313644;0.034657534211874;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;81469b311649e21f;a42aa192e8c438ec;e61c716ac03b5189;2023-03-03T11:19:20.000Z;"Wat dan ook nog met al die ""senatoren"", die met nutteloze items hun zakjes, om het subtiel te zeggen, vullen.
Ik ben gepensioneerd en als ik dit zo allemaal aanschouw, en ik ben nog de potentiële aanvaarde en toegestopt geld verkregen azielzoeker/vinder vergeten..";;;;28;azielzoeker;2024-09-26 19_58_00.030786;0.105631306767464;0.000124835234601;0.000420952623244;0.001486365450546;0.000093918672064;0.022515764459968;0.002216996159405;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
21;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
22;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
23;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
24;f3581caa82f5a13c;8b3795aa25390811;a6f5ac809babe555;2024-09-25T05:22:42.000Z;Dus allochtoon is gelijk aan azielzoeker domme zeekoe;;;3.0;22;azielzoeker;2024-09-26 19_58_00.030786;0.473795503377914;0.000034512591810;0.000055570581026;0.000034870714444;0.000002056085577;0.004827084485441;0.000112468071165;1. Against immigration, migrants, foreigners, refugees, or Muslims.
25;727d043dac2780ba;24b6bef25e6e1efd;cefb28478152bf35;2024-09-24T16:00:14.000Z;"Opeens heb je het..

je wordt azielzoeker!";;;3.0;185;azielzoeker;2024-09-26 19_58_00.030786;0.001864284509793;0.000008231642823;0.001666040625423;0.000122388897580;0.000021175152142;0.030892610549927;0.007747263647616;5. Is neutral.
26;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
27;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
28;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
29;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
30;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
31;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
32;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
33;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
34;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
35;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
36;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
37;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
38;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
39;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
40;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
41;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
42;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
43;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
44;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
45;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-26 19_58_00.030786;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
1;3f1b64ccb1e4f58d;3f92788482af7c14;5dba3cf295f318d3;2023-01-25T10:49:28.000Z;"#azielzoeker
#steekpartij
#vriendenvanD66";3.0;1.0;1.0;162;azielzoeker;2024-09-27 20_52_32.971218;0.000068149041908;0.000017748381651;0.009112034924328;0.000276042090263;0.000010849742466;0.038424532860518;0.000444192119176;6. Other: unclear stance on immigration.
2;a4299f03fdf99c8f;1064af22df439c77;a5c8111810c5e08b;2023-12-12T17:50:01.000Z;"Wanneer gaan NLse kranten dit soort berichten posten? 
In NL krijgt (kreeg) de Oekraïner gratis OV, inwondend meer geld, nieuwge bouwde huizen tot zelfs wijken! 

En de NLdr (rechts) wordt wijsgemaakt dat het de schuld is van de azielzoeker! 

Je hoort geen 1 politieke partij!";;1.0;1.0;127;azielzoeker;2024-09-27 20_52_32.971218;0.065290816128254;0.000051037481171;0.001357550616376;0.000068535708124;0.000081405909441;0.014141295105219;0.000267084746156;1. Against immigration, migrants, foreigners, refugees, or Muslims.
3;0661c281d765f033;fef0b172890a9715;d52fa8ce5d28e971;2023-01-25T20:57:22.000Z;ma bruh;;;;78;azielzoeker;2024-09-27 20_52_32.971218;0.000306248926790;0.000000172912934;0.000005199918178;0.000433806999354;0.000091282403446;0.000014404136891;0.000015297413483;6. Other: unclear position on immigration.
4;f2b26b94b14b4d46;b06632b35bb7febd;355d7104e29f808b;2024-09-16T21:09:27.000Z;VVD gaat onder leiding  van Yesilgoz (hier gekomen als gezinsherenigende azielzoeker) door met de uitverkoop.;;;;18;azielzoeker;2024-09-27 20_52_32.971218;0.067316696047783;0.000490678008646;0.003633306594565;0.000847285555210;0.000360660516890;0.057641018182039;0.012159392237663;1. Against immigration, migrants, foreigners, refugees, or Muslims.
5;0e8b9c6189cc79e5;7600a5c1a4e5810a;b2763567fabe6842;2023-01-21T08:33:11.000Z;LEKKERDING;;;;158;azielzoeker;2024-09-27 20_52_32.971218;0.000371406524209;0.000026781563065;0.000010905074305;0.014617194421589;0.004104080144316;0.000810281140730;0.000153636356117;6. Other: unclear position on immigration.
6;0a084a654158884e;87ac4f3593e3c375;ecf551892baeed46;2024-04-11T18:45:23.000Z;In tegendeel! Elke azielzoeker die ze WEL opnemen kost België meer dan 30.000€ heeft men berekend!;1.0;1.0;2.0;41;azielzoeker;2024-09-27 20_52_32.971218;0.045905020087957;0.000400600983994;0.000183992873644;0.000052759882237;0.000017765027224;0.025051407516003;0.000932565773837;1. Against immigration, migrants, foreigners, refugees, or Muslims.
7;82764cdc486c35f3;1a65f7251bfdab3a;e54403fa786d0c12;2023-01-27T16:04:35.000Z;İk weet letterlijk waar je woont;;;1.0;306;azielzoeker;2024-09-27 20_52_32.971218;0.009966439567506;0.000002496959041;0.000104636535980;0.000022713622457;0.000004638271093;0.002319764345884;0.000067000619310;6. Other: unclear stance on immigration.
8;f22ef53c6e917743;594e519ae499312b;7594c7fa3ea43666;2023-01-23T19:06:57.000Z;@Melissgoktekin hij subtweet over je;1.0;;1.0;266;azielzoeker;2024-09-27 20_52_32.971218;0.001555932336487;0.000000289919484;0.000000297635410;0.003658567089587;0.000293355202302;0.000075750307587;0.000002877856559;6. Other: unclear stance on immigration.
9;81469b311649e21f;a42aa192e8c438ec;e61c716ac03b5189;2023-03-03T11:19:20.000Z;"Wat dan ook nog met al die ""senatoren"", die met nutteloze items hun zakjes, om het subtiel te zeggen, vullen.
Ik ben gepensioneerd en als ik dit zo allemaal aanschouw, en ik ben nog de potentiële aanvaarde en toegestopt geld verkregen azielzoeker/vinder vergeten..";;;;29;azielzoeker;2024-09-27 20_52_32.971218;0.105631306767464;0.000124835234601;0.000420952623244;0.001486365450546;0.000093918672064;0.022515764459968;0.002216996159405;1. Against immigration, migrants, foreigners, refugees, or Muslims.
10;7dc2108a0d096c43;dcff4f695adfbfdb;c171195640e3dc13;2023-11-11T07:30:56.000Z;"https://youtu.be/d0TjXVgkwuE?si=AK_KhLHeZKp5z00g…

Is die mw Piri  opzoek naar een lekkere azielzoeker  , en  ' bestelt  10 colberts bij Wehkamp , om 9 terug te sturen , 10 azielzoekers , om 1 eruit te pikken.
Daar lijkt het  anders wel op.

Uwe";;;;21;azielzoeker;2024-09-27 20_52_32.971218;0.016597216948867;0.010117982514202;0.005211177282035;0.036172855645418;0.007827086374164;0.132598370313644;0.034657534211874;1. Against immigration, migrants, foreigners, refugees, or Muslims.
11;f1adf68760f693a6;bb600b0c95bd196c;32f245b32b05f03f;2024-04-24T15:53:25.000Z;Geen huizen, geen huisartsen, geen leraren, geen opvang meer, politie overbelast en 75% van de Nederlanders wil geen asielzoekers mee dus nee geen crisis. Hoe komt het dat er in Hongarije geen moslim azielzoeker binnen komt daar kan het wel!!;;1.0;2.0;30;azielzoeker;2024-09-27 20_52_32.971218;0.541818797588348;0.000102724290627;0.000174199987669;0.000026216255719;0.000043137570174;0.080884791910648;0.000340834609233;1. Against immigration, migrants, foreigners, refugees, or Muslims.
12;b335a8ab88e23298;654925957dd633be;caf18e53ef165e53;2023-01-25T19:48:23.000Z;Gaat sowieso over mij;;;;150;azielzoeker;2024-09-27 20_52_32.971218;0.023527937009931;0.000320466846460;0.017956286668777;0.001796715194359;0.000451688509202;0.010044167749584;0.000770424201619;6. Other: unclear stance on immigration.
13;022bd7f97f72a537;3de5addce5603123;41515502c89e6622;2023-11-29T15:00:19.000Z;Dan moet de azielzoeker wel nederlands spreken. Verreiste bij de bus maatschappij.;1.0;;;21;azielzoeker;2024-09-27 20_52_32.971218;0.024862926453352;0.000056807981309;0.000261736742686;0.000065672160417;0.000027975514968;0.003750708885491;0.000184855394764;1. Against immigration, migrants, foreigners, refugees, or Muslims.
14;9e9f0f9c6fa43d48;594e519ae499312b;7594c7fa3ea43666;2023-01-23T16:57:52.000Z;Bro Neda zei dit. Is niks speciaal;;;2.0;438;azielzoeker;2024-09-27 20_52_32.971218;0.004587542731315;0.000005078993127;0.000040586062823;0.003225405002013;0.002423191443086;0.001688836258836;0.000211867984035;6. Other: unclear stance on immigration.
15;f73e81c434395c30;654925957dd633be;caf18e53ef165e53;2023-01-21T22:45:28.000Z;Niemand praat tegen jou kopti;;;;54;azielzoeker;2024-09-27 20_52_32.971218;0.110775761306286;0.000050478320190;0.000024497787308;0.000076528573118;0.000000224945083;0.000654695963021;0.000000434658602;6. Other: unclear stance on immigration.
16;ca47227861332885;ba55ba8fe63260c8;4ddf2567c37b08cb;2023-11-28T17:55:08.000Z;53.400 p.p kost een azielzoeker;;;;17;azielzoeker;2024-09-27 20_52_32.971218;0.006991469301283;0.000167830919963;0.000386100204196;0.006377652287483;0.001047839177772;0.007050953805447;0.003598979674280;1. Against immigration, migrants, foreigners, refugees, or Muslims.
17;3982ccabc04f8f34;62c70e40222c598a;15709533d3ca5d6a;2023-05-26T13:49:29.000Z;Nu snap ik waarom iedereen het over   #terapel #azc #vluchteling #grenzendicht #asielinstroom #azielzoeker #illegalen #asielzoekers Heeft. Wij willen ook #aziel Jhaa voor deze woning hoeft je geen huur meer te betalen. Geen rijen in de supermarkt. Top dit.;;1.0;3.0;172;azielzoeker;2024-09-27 20_52_32.971218;0.011345186270773;0.000002909536761;0.000030347870052;0.000016208667148;0.000004554610314;0.001009813975543;0.000168347338331;1. Against immigration, migrants, foreigners, refugees, or Muslims.
18;0c852290ea543703;9c72a1c9e2a45fb6;05967e65821675a0;2023-11-16T20:29:39.000Z;#Debatvannl Ook GGZ is voor de azielzoeker met een oorlogs trauma. Onze Nederlanders mensenen kunnen wachten...;1.0;;;907;azielzoeker;2024-09-27 20_52_32.971218;0.248369902372360;0.000927837507334;0.001371043385006;0.000017832464437;0.000003900968750;0.141800999641418;0.002250654157251;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;a59552e45f4a87b6;49360931c48c4e51;43c80f4af04ed9db;2023-01-25T17:06:45.000Z;Pomp 3 aub en pakje marlboro;;;2.0;223;azielzoeker;2024-09-27 20_52_32.971218;0.000291427277261;0.000057991972426;0.000007618455584;0.000840763153974;0.000213839419303;0.001540702767670;0.000039271773858;6. Other: unrelated to immigration topic.
20;910cb5b8fae28641;1064af22df439c77;a5c8111810c5e08b;2023-10-07T23:43:29.000Z;"Grappig die reacties ""neem ze dan in huis"" 

Hoeveel van deze zeggers hebben een dakloze in huis? Want de daklozen zijn altijd hun stok geweest om de azielzoeker/statushouder mee te slaan! 
Altijd worden zij als voorbeeld aangehaald, maar kijken vies de andere kant op.....";1.0;1.0;4.0;181;azielzoeker;2024-09-27 20_52_32.971218;0.314397811889648;0.000186439327081;0.002319283317774;0.000254868122283;0.000029878952773;0.035266742110252;0.000453981512692;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
21;916716d18fdf5d61;62c70e40222c598a;15709533d3ca5d6a;2023-05-25T18:32:46.000Z;Grappig hoe asielzoekers het probleem worden, maar niet het beleid. Grappig dat we problemen hebben met  asielzoekers die naar Nederland komen,maar wel wapens leveren aan regeringen die deze stoom veroorzaken.  #terapel #azc #vluchteling #grenzendicht #asielinstroom #azielzoeker;2.0;4.0;13.0;1K;azielzoeker;2024-09-27 20_52_32.971218;0.332214027643204;0.000243417307502;0.000148214778164;0.000125212798594;0.000034403070458;0.096185855567455;0.000933723291382;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
22;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-27 20_52_32.971218;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
23;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-27 20_52_32.971218;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
24;bda24c78704a16f8;7296bcfe3e07622e;26c54d4cbaf870a3;2023-07-04T21:16:23.000Z;Rij ik terug van Ter Apel loopt er gewoon een fucking azielzoeker op de snelweg wat de fuck man dit gaat toch nergens over;;;1.0;41;azielzoeker;2024-09-27 20_52_32.971218;0.277998685836792;0.000102184705611;0.000281952612568;0.000073644550866;0.000064149011450;0.248337015509605;0.000604863569606;1. Against immigration, migrants, foreigners, refugees, or Muslims.
25;47810a27d72b7a9c;8de0b3c47f112c59;1c94467afa4891bd;2023-01-23T19:02:11.000Z;?;;;;206;azielzoeker;2024-09-27 20_52_32.971218;0.003878147574142;0.000043742547859;0.000026703170079;0.002005049958825;0.000313414377160;0.001036543748341;0.000506236450747;6. Other: unclear sentiment about immigration.
26;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-27 20_52_32.971218;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
27;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-27 20_52_32.971218;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
28;56ae928ca8b1b859;e3c10789ba11fba9;e487c6c1da36c0cc;2024-02-09T21:03:29.000Z;"Dit inderdaad. Al bieden we ruimte aan nog 1 miljoen asielzoekers, interesseert me niet. 
Maar het interesseert me wel als mijn kinderen het daardoor zwaarder krijgen dan ik. Ik gun ze een huis, een samenleving die niet geregeerd wordt door straattuig. 

azielzoeker ≠ straattuig";1.0;1.0;;332;azielzoeker;2024-09-27 20_52_32.971218;0.085708118975163;0.000046812492656;0.000368978799088;0.000090405992523;0.000041784995119;0.009665445424616;0.000012837570466;1. Against immigration, migrants, foreigners, refugees, or Muslims.
29;f3581caa82f5a13c;8b3795aa25390811;a6f5ac809babe555;2024-09-25T05:22:42.000Z;Dus allochtoon is gelijk aan azielzoeker domme zeekoe;;;3.0;23;azielzoeker;2024-09-27 20_52_32.971218;0.473795503377914;0.000034512591810;0.000055570581026;0.000034870714444;0.000002056085577;0.004827084485441;0.000112468071165;1. Against immigration, migrants, foreigners, refugees, or Muslims.
30;1da311839cb47c08;78a5c355347be095;fd05f839bc218a0a;2023-10-05T13:32:11.000Z;Kunnen al die kanker ter apelers stoppen met liegen en bedriegen? Er van uit gaan dat je een azielzoeker bent. Kanker loser. Jullie domme kenkerboeren lokken het uit.;;;;15;azielzoeker;2024-09-27 20_52_32.971218;0.890430927276611;0.000916661287192;0.002016299404204;0.000109988512122;0.000006681289051;0.277184784412384;0.000131651861011;1. Against immigration, migrants, foreigners, refugees, or Muslims.
31;0f2e05e8a36ff502;5e17ef68d5eefb5c;fe0619bc37895029;2023-04-17T15:33:36.000Z;"LOL
Als ik schrijf: Azielzoeker verkracht 10-jarig meisje, zijn er altijd deugneuzen die reageren met: ""Hahaha, dat schrijf je helemaal niet met een z!""
Het gruwelijke incident zelf valt hierdoor voor hen weg.
                   -2-";10.0;8.0;67.0;1,8K;azielzoeker;2024-09-27 20_52_32.971218;0.071047514677048;0.004675145726651;0.000157848873641;0.747728824615479;0.744514524936676;0.574921965599060;0.017606582492590;1. Against immigration, migrants, foreigners, refugees, or Muslims.
32;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-27 20_52_32.971218;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
33;;;;;This post is unavailable.;;;;;azielzoeker;2024-09-27 20_52_32.971218;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
34;765a0680a77e342f;d5d6da1f663c3336;436beeffb3cf4fa8;2023-03-31T19:51:20.000Z;Hoe stel je de juiste leeftijd van een azielzoeker af??;;2.0;1.0;78;azielzoeker;2024-09-27 20_52_32.971218;0.009652609936893;0.000063092113123;0.000277767598163;0.001248342567123;0.001292377361096;0.001106354757212;0.000670699111652;5. Is neutral.
