rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
11;d5647f07ff09bb70;bb2d01e4ad68f9ac;c1f802ab5c6c3147;2024-09-24T13:18:48.000Z;Ik ken de verhalen van nazaten van arbeidsmigranten, eerder betiteld met gastarbeiders o.m. vanuit mijn betrokkenheid bij een minor aan de HHS, over onwrikbare schooladviezen beneden competentie waar ze tegen in moesten vechten. Vaak pas stapsgewijs op competentieniveau;;;2;20;gastarbeiders;2024-10-01 17_04_48.163647;0.027056509628892;0.000023111642804;0.002278089290485;0.001201566308737;0.000662224832922;0.029631944373250;0.001278035459109;5. Is neutral.
12;0fdf96b43c995d53;b8f5b09425eb8025;457190826e0f2ea1;2024-09-25T10:18:14.000Z;Wilde de VVD die gastarbeiders dan weren? Welnee, samen met de voorgangers van het CDA werden er complete wervingsverdragen afgesloten met Turkije en Marokko. Sterker: er werden kantoren geopend om mensen naar Nederland te halen.;2.0;15.0;201;7,9K;gastarbeiders;2024-10-01 17_04_48.163647;0.025449633598328;0.000120057578897;0.000085750318249;0.000004186432307;0.000010184079656;0.012911821715534;0.000283574685454;5. Is neutral.
13;5e56819582de263d;ac594214fd8448c8;fbbfb806752ec7d2;2024-09-30T07:07:30.000Z;Ik zag een reportage over een tentoonstelling van de 1e generatie gastarbeiders. Bijzonder was dat de geïnterviewde Nederturkse moeder/oma tot op heden gebrekkig Nederlands spreekt.;1.0;;2;91;gastarbeiders;2024-10-01 17_04_48.163647;0.020143494009972;0.000001636243610;0.000169396051206;0.000712503038812;0.000674804090522;0.001906299730763;0.000285003101453;5. Is neutral.
14;5bf47a34dc45f082;802c3b4801afc8c8;2068287c1efb63f7;2024-09-24T17:06:38.000Z;De VVD ... sloot wervingsverdragen af met Turkije en Marokko... En wie was er kritisch? Juist, ja. De PvdA... Daarom eiste de PvdA dat gastarbeiders maar twee jaar mochten blijven. En wat deed de VVD? Die eiste dat Turken en Marokkanen... hun gezin mee mochten nemen...;3.0;1.0;10;1,7K;gastarbeiders;2024-10-01 17_04_48.163647;0.057232487946749;0.000074472096458;0.000173580876435;0.000056071330619;0.000433105364209;0.052814319729805;0.004301172215492;1. Against immigration, migrants, foreigners, refugees, or Muslims.
15;b9a010e1a9a79d19;1d568bc6bf3c9ead;9dfa69920d236bd2;2024-09-23T19:22:20.000Z;Deze barbaren zijn ooit hierheen gehaald als GASTARBEIDERS om de economie te boosten. Soit. Maar op de premisse dat ze TERUG zouden gaan! Niet om de rest van hun (vaak achterlijke) familie ook nog eens hierheen te laten komen. Dat is helaas in 2005 al vastgelegd in de EVRM.;;;4;75;gastarbeiders;2024-10-01 17_04_48.163647;0.804923176765442;0.000102015699667;0.000003644046046;0.000026203881134;0.000006670338280;0.208164542913437;0.001017776783556;1. Against immigration, migrants, foreigners, refugees, or Muslims.
16;f43ae2d2188da944;e18ac37a224ffc42;599ca3fbe02e8bd4;2024-09-27T08:08:06.000Z;Hou op deze onzinnige leugen te verspreiden dat gastarbeiders weinig verdienden. De koolputters waren de best betaalde werkers en gastarbeiders kregen hetzelfde loon. Het waren nooit meer dan 15% gastarbeiders trouwens, de rest waren Limburgse zonen en vaders.;;;7;121;gastarbeiders;2024-10-01 17_04_48.163647;0.359955221414566;0.000110212880827;0.000032900399674;0.000085783191025;0.000365037674783;0.028169302269816;0.000063718573074;5. Is neutral.
17;d531df14f03a06d3;65256347c323244f;7f31f4ac37bf41f0;2024-09-28T09:24:01.000Z;Jij bent een kind van gastarbeiders. Dus niet de Servische agressie op de Balkan meegemaakt. Je hebt dus wel meegemaakt dat mensen van de Balkan hierheen vluchtten. Ik heb het zelf meegemaakt. Er waren GEEN alleenstaande mannen die vluchtten. Waarom doen de Arabieren dit wel?;1.0;2.0;25;566;gastarbeiders;2024-10-01 17_04_48.163647;0.235739901661873;0.000001045876957;0.000196078297449;0.000636290060356;0.001012227265164;0.062135260552168;0.000752530584577;1. Against immigration, migrants, foreigners, refugees, or Muslims.
18;7b0231efc8d87377;50e98a278d9f498c;ddbb547b7042316e;2024-09-27T21:28:44.000Z;"Goede oude Nederlandse mentaliteit: we hebben je nodig en wanneer niet meer kan je wel stikken. Deden ze met kolonies, gastarbeiders en immigranten. Wie verbaast zich nog over dit kabinet?
#Afghanen";4.0;9.0;31;478;gastarbeiders;2024-10-01 17_04_48.163647;0.869331300258636;0.756503164768219;0.002579338150099;0.000083625447587;0.000018194874428;0.869246363639832;0.010495189577341;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;96ad70cbaea46f0d;62ca5c3ba92a473f;7b1f5f70d8fe4899;2024-09-29T20:51:11.000Z;Hoezo mijn vieze werk? Dat doe ikzelf. Dat doet geen enkele allochtoon voor mij. Daarnaast associeer jijzelf deze criminelen met gastarbeiders.;1.0;;2;26;gastarbeiders;2024-10-01 17_04_48.163647;0.667727351188660;0.000110345805297;0.000007505524081;0.000014834223293;0.000000544461670;0.023179307579994;0.000018862607249;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;21ffeb6146bc1915;51764b97c1f56709;73b6d156e75a8c1f;2024-09-22T09:46:25.000Z;"Zitten we niet te wachten op weer een godsdienst? De eerste gastarbeiders kwamen, met hun religie, in de jaren 50/60. Die ""nieuwe"" godsdienst is dus al een jaartje of 70 in ons land.";2.0;;4;418;gastarbeiders;2024-10-01 17_04_48.163647;0.030566288158298;0.000006891999874;0.000007562406154;0.000028646267310;0.000095651776064;0.003042474389076;0.000295981939416;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;0a7e8fdf5e7f5efc;05cd66aec3eb89f6;33b9046513227fbe;2024-09-05T04:56:29.000Z;Arbeidsmigratie door SELECTIE aan de poort, zoals vroeger gastarbeiders werden geselecteerd voor specifiek werk  #vandaaginside;;4.0;4;1,9K;gastarbeiders;2024-10-01 17_04_48.163647;0.004064431879669;0.000184353222721;0.000010988548638;0.000185774770216;0.000074038456660;0.010995184071362;0.000451457104646;5. Is neutral.
22;8e49d3b739ab2594;534a4d9b27e87da0;353588cd3dd6d774;2024-09-12T06:17:54.000Z;"En degene die niet werken, worden die geweigerd?

Toen we nog gastarbeiders hadden werkte het prima
Niet werken, lekker weer naar huis

Rond 1982 was er ook tekort aan werkkrachten

Het toverwoord was automatiseren";;;;/AntiLinksGedram###/AntiLinksGedram###/AntiLinksGedram/status/1834114193005400227###https://t.co/a2oTGN2Cu5###https://t.co/a2oTGN2Cu5;gastarbeiders;2024-10-01 17_04_48.163647;0.248775690793991;0.000834192382172;0.000186566467164;0.000066318178142;0.000027402667911;0.047523822635412;0.000293977325782;1. Against immigration, migrants, foreigners, refugees, or Muslims.
23;bc0de96755cbf414;d04546263b2b2f14;26f2c77050b17f32;2024-09-28T08:50:13.000Z;Je bent in 1959 geboren en nadert je pensioen. In 1959 had Nederland 2.294 gastarbeiders, waarvan 1.884 Italianen. Van buiten Europa: 9 Turken en 3 Marokkanen. Vandaag: zo’n 2 miljoen buiten Europa geboren nld’se inwoners, miljoenen meer 2e generatie. En het gaat steeds sneller.;;;;25;gastarbeiders;2024-10-01 17_04_48.163647;0.000895275676157;0.000003218803386;0.000012381256056;0.000026457517379;0.000017794955056;0.000220099798753;0.000020985258743;5. Is neutral.
24;935577b780ee65df;b92debe984465eba;158433b105cff657;2024-08-19T05:55:06.000Z;"""Nederland is een mooi land, als je de taal spreekt"" zegt de Turkse vrouw die 50 jaar in Nederland woont en amper Nederlands spreekt.

60 jaar Turkse gastarbeiders in Nederland: 'Hebben onze jaren gegeven' /via @NOS";;;;150;gastarbeiders;2024-10-01 17_04_48.163647;0.008138000033796;0.000020386734832;0.000020136165404;0.002445447258651;0.001595197478309;0.000341165374266;0.000117947427498;5. Is neutral.
25;c8f547469d32688f;9a78afb4c45ae8db;69056dd75df3af36;2024-08-06T09:22:57.000Z;'Kinderachtige leugens': Hongarije ontkent EU-verwijten over Russische gastarbeiders;2.0;;3;41;gastarbeiders;2024-10-01 17_04_48.163647;0.024247515946627;0.000155582922161;0.000072607013863;0.000666217063554;0.003065125551075;0.002326587913558;0.000062156381318;5. Is neutral.
26;7c2f4df07d0e31fd;361cde1b152e57dc;f8733c9649197545;2024-09-16T21:42:45.000Z;#barlaat de fout is in de jaren 70 en 80 gemaakt door de gastarbeiders niet terug te sturen na einde werk..en dat is geescaleerd nu..In Dubai moet je oprotten als je baan klaar is. Wat naturaliseren? ROT OP!!;;;;172;gastarbeiders;2024-10-01 17_04_48.163647;0.232559114694595;0.000645921623800;0.000006868116998;0.000050620092225;0.000012258105926;0.024855766445398;0.000019306193280;1. Against immigration, migrants, foreigners, refugees, or Muslims.
27;71f1fa24ae34ef22;f1c182e54245d2b7;a002abd51fb44e09;2024-09-16T04:34:44.000Z;Dat mensen kansen moeten krijgen om te integreren. Nederland kan niet weer de fouten maken die ze met de gastarbeiders in de jaren 60 maakten.;2.0;;;127;gastarbeiders;2024-10-01 17_04_48.163647;0.033839050680399;0.000016423986381;0.000001101230851;0.000022331973014;0.000020916128051;0.008877641521394;0.000082890728663;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
28;8595894a73146abd;8a53a8a45a6f87a1;9cb89660e4fb9ac3;2024-09-15T20:08:04.000Z;#Nederland  Problemen met te weinig parkeerplaatsen in div steden - dorpen, DenHaag bijv Iedereen moet gaan dokken  Tja volgestopt met gastarbeiders en wat al niet  Volle bak dus;;;;108;gastarbeiders;2024-10-01 17_04_48.163647;0.223647981882095;0.000288807350444;0.000640589860268;0.000442057673354;0.000183055977686;0.039071049541235;0.000092554742878;1. Against immigration, migrants, foreigners, refugees, or Muslims.
29;981123f0b109a088;fce77c34d3fec987;49389f4662f2a410;2024-09-18T17:48:10.000Z;"Is er nou vanavond alweer een programma/serie over “gastarbeiders”..?

Waarom wordt belastinggeld gebruikt om een politieke mening populair te maken?

En mensen maar klagen over ON, want dit is zeker niet “sturend” bedoeld..(?).";;;;3;gastarbeiders;2024-10-01 17_04_48.163647;0.049534354358912;0.000435083551565;0.000067278364440;0.000033764616092;0.000014765304513;0.080672688782215;0.000340520549798;1. Against immigration, migrants, foreigners, refugees, or Muslims.
30;5a931e5bc7862beb;fe31c899b5794b09;9887c29f1ddfd2d1;2024-09-06T15:08:18.000Z;de Volkskrant 26 april 1980 En weer EIST het bedrijfsleven de komst van 'gastarbeiders'. VVD, CDA gehoorzamen als bereidwillige politieke knechten. PvdA en vakbeweging protesteren tevergeefs. Oh, natuurlijk schelden verdeel-en-heersknechtjes de geronselde buitenlanders voor rot.;;;;13;gastarbeiders;2024-10-01 17_04_48.163647;0.406736940145492;0.000252318772255;0.001315606408752;0.000153615706949;0.000050586841098;0.256838649511337;0.001223442959599;1. Against immigration, migrants, foreigners, refugees, or Muslims.
31;57b8c4150ecb6956;fe31c899b5794b09;9887c29f1ddfd2d1;2024-09-02T12:41:58.000Z;"19/08/1964 Den Haag, Nederland: KVP/ ARP/ CHU/ VVD-kabinet-Victor Marijnen/ Turks minister van Arbeid Bülent Ecevit tekenen wervingscontract voor Turkse ""gastarbeiders"" - ""Blonde Geert"" beweert al jaren dat 'links' dat deed, maar dat LIEGT-ie";;;;29;gastarbeiders;2024-10-01 17_04_48.163647;0.031000770628452;0.000053750423831;0.000344058498740;0.002261245390400;0.002005380345508;0.007708726450801;0.000526299700141;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
32;4a0a0f1dc292a548;b14ff67048a3b878;0a4b5aeba6d0354a;2024-09-22T18:00:01.000Z;"Vanavond in De Sociëteit om 22:52 uur op NPO2.

Het is 60 jaar geleden dat de eerste Turkse gastarbeiders in Nederland aankwamen. Wat bracht het hen en wat bracht het Nederland? We gaan het er uitgebreid over hebben.";1.0;1.0;2;232;gastarbeiders;2024-10-01 17_04_48.163647;0.001097547356039;0.000003403528581;0.000001468768801;0.000024997751098;0.000182341216714;0.002001691376790;0.000245636561885;5. Is neutral.
33;283852a03f2becbe;a0fa7e33d3b6e588;09542772e4404112;2024-09-24T18:56:21.000Z;"Wow, een resumé van de trucs van ⁦@DilanYesilgoz⁩ . 
“Daarom eiste de PvdA dat gastarbeiders maar 2 jaar mochten blijven. En wat deed de VVD? Die eiste dat Turken en Marokkanen het recht kregen om hun gezin mee te nemen. Zei iemand gezinshereniging?”";;;;84;gastarbeiders;2024-10-01 17_04_48.163647;0.026635996997356;0.000064870044298;0.000005893348316;0.000145816549775;0.001072296523489;0.053071215748787;0.009794739075005;5. Is neutral.
34;28910507f52b0706;cad2da138473aea6;165c15b4d84c5c5a;2024-09-11T08:10:44.000Z;"Eating cats and dogs......ik herinner me dat jaaaaaren geleden dezelfde verhalen de ronde deden over Turkse en Marokkaanse gastarbeiders... 

Racisten zijn niet bepaald origineel.";;;;31;gastarbeiders;2024-10-01 17_04_48.163647;0.398987948894501;0.000009056371709;0.000069457099016;0.000119792042824;0.000007219508007;0.341678559780121;0.130309626460075;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
35;f108355dfc0392cd;da928a3d4fede4d3;31b838d28858eaa4;2024-09-04T21:01:10.000Z;"#VaarwelVaderland
De gastarbeiders en mensen uit Indonesië vertellen over hun reden ,aankomst en leven in Nederland .Boeiend maar ook komt de vraag op ,waarom en wanneer begon het mis te gaan.";;;;109;gastarbeiders;2024-10-01 17_04_48.163647;0.006726731080562;0.000068439767347;0.000388514570659;0.000657023454551;0.000621847517323;0.001095874700695;0.000258036190644;5. Is neutral.
36;71a03a7ec53594e8;a195a1a4fcc35cd3;b2776c41e10c69ea;2024-09-14T09:14:38.000Z;"Never give in for abuis. Wat? Check; hoog conjunctuur alleen (?) bij slavernij rn gastarbeiders. Tuurlijk ook uw gezin (ja, soort '67 Palasteina) oei, oei wij hebben het fout gedaan, dat kost u geld. Emigratie belasting, bij vertrekpoort ff strippen 
https://youtu.be/YySW9cF7N7Y?si=GwkVq-vQOC8i8XsJ…";;;;45;gastarbeiders;2024-10-01 17_04_48.163647;0.130237609148026;0.001613197964616;0.000011783093214;0.001847306382842;0.000378830329282;0.026659583672881;0.003512299386784;1. Against immigration, migrants, foreigners, refugees, or Muslims.
37;54ad841119728cbe;5992e467defe2643;b4454cc2d50b7392;2024-09-20T09:01:12.000Z;Mijn stuk gaat over vluchtelingen, niet over gastarbeiders van wie niet werd verwacht dat ze zouden blijven, zelf ook lange tijd aan terugkeer dachten en die al hun energie in zwaar en slecht betaald werk hebben gestoken. Dat is een heel andere dynamiek;1.0;;1;24;gastarbeiders;2024-10-01 17_04_48.163647;0.034682590514421;0.000004287231150;0.000283382541966;0.000065569918661;0.000045336862968;0.003038086695596;0.000189451689948;5. Is neutral.
38;c10c226def4404d9;ade77a82af47447d;6cf7b68127143870;2024-09-13T09:11:28.000Z;Wat in de jaren 60/70 begon met 'gastarbeiders'.....;;;1;10;gastarbeiders;2024-10-01 17_04_48.163647;0.087305761873722;0.000123080346384;0.000010234581168;0.000067003114964;0.000138250397868;0.005049700848758;0.001567214960232;1. Against immigration, migrants, foreigners, refugees, or Muslims.
39;15a83d61bf8a1524;9776e9b1b6571a7a;bfd86cd4447e0dae;2024-09-25T14:06:17.000Z;"""#Marokkaanse Gastarbeiders"" | KRO Brandpunt 27-11-1965 ! 

Met dank aan @ZihniOzdil voor het uploaden .
#Casablanca 1965 
Cc: @aborifi";;1.0;1;64;gastarbeiders;2024-10-01 17_04_48.163647;0.000566387781873;0.000022881789846;0.000000942142208;0.000143820201629;0.000088537744887;0.000099673357909;0.000035597237002;5. Is neutral.
40;1e3075a4474bd19d;8df0e6b512155a85;1860e0518434e096;2024-08-18T12:28:23.000Z;Komst tienduizenden Turkse gastarbeiders nu zestig jaar geleden was ’win-win’: ’Het salaris bedroeg 180 gulden per maand’ https://telegraaf.nl/nieuws/1661344888/komst-tienduizenden-turkse-gastarbeiders-nu-zestig-jaar-geleden-was-win-win-het-salaris-bedroeg-180-gulden-per-maand… via @telegraaf;1.0;;;21;gastarbeiders;2024-10-01 17_04_48.163647;0.009519503451884;0.000140772302984;0.000002499686843;0.000245360133704;0.000399409909733;0.001228797133081;0.000484982418129;5. Is neutral.
41;c1b1642df7e3e153;54107398ec94b895;d08bd88c6c6c4f0c;2024-08-23T13:00:11.000Z;"Hallo @RPlasterk, een onverwachte inkijk. Nu mijn vragen:
Ja, rechts heeft in de beginne #gastarbeiders binnengehaald, maar wie heeft toegestaan of gepromoot om de werkers hun gezinnen te laten overkomen? 
Waarom is niet gekozen voor max 5 jaar en terug, en kan je broertje komen?";;;;11;gastarbeiders;2024-10-01 17_04_48.163647;0.006472241133451;0.000719659496099;0.000035774508433;0.000231158861425;0.000692954636179;0.010353103280067;0.000581772474106;1. Against immigration, migrants, foreigners, refugees, or Muslims.
42;851d3d83cf9376f9;ae3a1762d22dd110;b48bc7ccb31924db;2024-09-05T22:52:23.000Z;"Onze ‘gastarbeiders’ pasten niet in het wereldbeeld van vele suburbane Vlamingen, in de crisis opgejut door een autoritaire en racistische antivreemdelingenpartij.
http://sampol.be/2024/09/communautarisme-versus-democratie… via @Sampol_magazine";12.0;3.0;6;844;gastarbeiders;2024-10-01 17_04_48.163647;0.008886477909982;0.000013553426470;0.000001617129897;0.000084536586655;0.000002827600838;0.002341359620914;0.000105406943476;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
43;29031b44b3fa77ad;997361bcc2b804ba;50fd38825c7242dc;2024-08-25T15:22:12.000Z;"'Dat juist een aanzienlijk deel van de tweede en derde generatie moslimimmigranten aanmerkelijk fanatieker is dan de goedlachse gastarbeiders van weleer.'
Moslims in de polder: a match made in heaven https://ewmagazine.nl/nederland/opinie/2024/04/moslims-in-de-polder-a-match-made-in-heaven-69398w/… via @ewmagazinenl";2.0;;;95;gastarbeiders;2024-10-01 17_04_48.163647;0.090293794870377;0.000067544242484;0.000000763261937;0.000136370494147;0.000214434592635;0.001490589347668;0.000020792187570;1. Against immigration, migrants, foreigners, refugees, or Muslims.
44;11c78cdfcd4ded75;ac46e0a99e1e3edf;5a0285521e1af22a;2024-08-24T03:08:19.000Z;Ik zie een zekere overeenkomst met de selectie van gastarbeiders in de jaren zeventig, geen echte selectie, dat kost immers geld.;;;;10;gastarbeiders;2024-10-01 17_04_48.163647;0.050017353147268;0.000476786692161;0.000083214654296;0.000050094353355;0.000134416564833;0.041620440781116;0.000472410261864;5. Is neutral.
45;176295271ba8e520;14eb839283d64f19;2d556e84a43f21bc;2024-09-25T10:28:40.000Z;De vraag is dan ook: Waar en wanneer zal dit leger worden ingezet. Hoe was dit met de Turkse en Marokkaanse gastarbeiders die in WO2 vochten @superjan. Ik weet het niet, het klopt iig totaal niet.;;;;17;gastarbeiders;2024-10-01 17_04_48.163647;0.081964805722237;0.000039556194679;0.000004046253707;0.000075115785876;0.000052160765335;0.068889282643795;0.000539091823157;6. Other: unclear stance on immigration.
46;411746cae8ea156b;49ec9289b87de408;d816a91f4356ac0a;2024-09-04T11:31:02.000Z;Op 25 september kan je naar Pakhuis de Zwijger in Amsterdam, waar het boek “Van dankbaar naar strijdbaar” van Bilal Ben Abdelkarim  centraal staat. Het vertelt het verhaal van Marokkaanse Nederlanders die zich niet alleen hebben ontwikkeld van gastarbeiders naar trotse burgers,;;2.0;12;1,2K;gastarbeiders;2024-10-01 17_04_48.163647;0.001799822319299;0.000004686295142;0.000080424440966;0.000025935974918;0.000003163067049;0.003405359108001;0.000028518703402;5. Is neutral.
47;e044f17bd2faf879;b36ea842fa3c7eb6;700cf1cff904f138;2024-09-05T13:44:27.000Z;Eerlijk gezegd kreeg u gisteren de bingo-kaart uit de jaren 80-90 aardig vol: 'de gastarbeiders kwamen de baantjes doen waar wij ons te goed voor voelden'.;2.0;;15;998;gastarbeiders;2024-10-01 17_04_48.163647;0.013907020911574;0.000060328718973;0.000023106640583;0.000076210460975;0.000051293784054;0.007249199785292;0.000098253876786;5. Is neutral.
48;453638cbbe8039ba;715fc733c5eef228;39825c12e6b16e4b;2024-08-21T13:38:37.000Z;Inderdaad. Zo was Willem Drees sr. destijds een groot voorstander van remigratie van gastarbeiders. Lees hiervoor het boek 'De schijn-élite van de valse munters' (sic) van @Martinbosma_pvv.;;1.0;12;702;gastarbeiders;2024-10-01 17_04_48.163647;0.005064715165645;0.000007369738796;0.000078015007603;0.000047903693485;0.000147063474287;0.001972321653739;0.000039712027501;1. Against immigration, migrants, foreigners, refugees, or Muslims.
49;bdcb3c594ae5ed89;2b4923ac43fd2652;94dc68c32f17ecd1;2024-08-30T21:12:57.000Z;De gastarbeiders kwamen na de opbouw van Nederland, het was hoogconjuctuur er viel weinig meer op te bouwen.;;;7;101;gastarbeiders;2024-10-01 17_04_48.163647;0.013589640147984;0.000145332378452;0.001115042367019;0.000055555265135;0.000024427892640;0.004054988734424;0.000552017532755;5. Is neutral.
50;a3c53fba81242a4a;4e0493d6c0d62f06;ac7e99a9635e0de9;2024-08-30T13:35:36.000Z;"Erm? ""Vanaf 1949 begon de Nederlandse overheid actief emigratie te plannen en te bevorderen. In het hoogtepuntjaar van 1952 emigreerden maar liefst 48.690 Nederlanders naar landen als Canada, Australië, Nieuw-Zeeland en de VS""

En dan is er nog iets met nood aan gastarbeiders.";1.0;;3;181;gastarbeiders;2024-10-01 17_04_48.163647;0.001749344868585;0.000056104818213;0.000195249202079;0.000025256569643;0.000055954882555;0.001019551418722;0.000241438741796;5. Is neutral.
51;ba9d485035522a44;da234f602db8b874;c38c746509cffe05;2024-09-27T08:13:01.000Z;Ik ken het uit mijn jeugd, bij vriendinnen van mijn moeder die in elkaar werden geslagen door hun mannen. Lang voor er gastarbeiders kwamen. Gewone meneren die in pak naar hun werk gingen in hun Opel. Ik ken n jonge vrouw die kort geleden bijna gewurgd werd door haar man.;2.0;;1;27;gastarbeiders;2024-10-01 17_04_48.163647;0.055980507284403;0.000158518872922;0.045149590820074;0.018412942066789;0.000814015627839;0.621003687381744;0.061561554670334;6. Other: domestic violence not immigration related.
