rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
11;eabbe909df6941c8;8a5d72faecff97fa;28d42ada74809703;2024-10-18T05:05:34.000Z;"De gelukzoekers van duizenden km ver weg kunnen hun geluk niet op. Ze staan te popelen dat de woningen snel uit de boerengrond worden gestampt.

De daders staan trots op de foto met een glimlach. Het is ze gelukt om de boeren te verjagen en huizen te bouwen voor immigranten.";2;10;14;163;immigranten;2024-10-18 16_04_37.370274;0.445819437503815;0.000209767647902;0.000004913437806;0.000430673680967;0.000014466732864;0.297580271959305;0.002605921588838;1. Against immigration, migrants, foreigners, refugees, or Muslims.
12;6ac92913b8abdc47;6b17d1ba81cd83cf;7c7b5fa00e897ea5;2024-10-12T05:54:58.000Z;In deze tijden van massaal geweld door immigranten is er soms een sprankeltje hoop. Zie hier hoe een Italiaanse furie haar bruine belager aanpakt.;8;29;193;9,6K;immigranten;2024-10-18 16_04_37.370274;0.121537022292614;0.002136813709512;0.000003314482910;0.000449117593234;0.000009590430636;0.314926207065582;0.001781199127436;1. Against immigration, migrants, foreigners, refugees, or Muslims.
13;85033b26bc2fe258;d3c45b5c2286f7b4;aaeed60ecd13b0c7;2024-10-11T05:06:26.000Z;We bungelen al boven de afgrond. Immigranten binnenlaten die onze vrijheid haten is al 40 jaar aan de gang. Ik stemde op Aad Kosto, via Bolkestein en Fortuyn tegen dit beleid. Demonstreerde tegen Hizbut Tahrir, tegen islamisering, heb geflyerd etc. en de afbraak ging gewoon door.;;1;6;222;immigranten;2024-10-18 16_04_37.370274;0.813586831092834;0.001610736246221;0.000040703234845;0.000090514338808;0.000052074286941;0.788374781608582;0.004248000215739;1. Against immigration, migrants, foreigners, refugees, or Muslims.
14;87acc2d3b78562a3;98a65742de18c5ce;7d72c9d65a52b601;2024-10-12T22:02:54.000Z;Raar maar waar.  Immigranten die weigeren de hand te schudden van onze mensen.  Moslims die ook weigeren de hand van vrouwen te schudden, in een land die de immigranten àlles gratis geven;2;1;16;849;immigranten;2024-10-18 16_04_37.370274;0.666463196277618;0.000020888361178;0.000006440536254;0.000669452245347;0.000038189537008;0.010307706892490;0.000178232890903;1. Against immigration, migrants, foreigners, refugees, or Muslims.
15;3fece396184ed272;949855378639c774;7056dc5222c9675f;2024-10-13T13:23:12.000Z;Hoor dit ventje dan - @HenriBontenbal - uitkomende voor een partij - @cdavandaag - die er ruim 40 jaar letterlijk alles aan heeft gedaan om zoveel mogelijk immigranten plus familie (gezinshereniging bv) binnen 's Neerlands grenzen te krijgen. Hypocrisie heeft een gezicht.;;2;38;683;immigranten;2024-10-18 16_04_37.370274;0.040747117251158;0.000009083393707;0.000002914541028;0.000017754067812;0.000099357843283;0.021291520446539;0.000076367752627;4. Against those that support immigration, migrants, foreigners, refugees, or Muslims.
16;5a40db2cdac663dd;9ab9743b4088c021;f5f46fe1ee047242;2024-10-15T08:45:48.000Z;"Hoe zit het dan met expats die vaak hier een belastingvoordeel genieten? Ze zijn hier natuurlijk maar enkele jaren, maar volgens mij zijn het immigranten die weer emigreren. Het gelijksheidsbeginsel gaat hier knellen volgens mij.
Wie lang in Nederland verblijft wordt dus fiscaal";;;4;130;immigranten;2024-10-18 16_04_37.370274;0.193051457405090;0.000314332137350;0.002713639056310;0.000019863651687;0.000026609443012;0.041380964219570;0.000097420008387;5. Is neutral.
17;1a58666eeae40469;a1522aaf60e05d79;bb83489601e1713b;2024-10-10T20:08:12.000Z;"Geldt dit enkel voor autochtonen?
Door hun NOG  langer te laten werken.
En gaan jullie ook de werkschuwheid van immigranten families en vluchtelingen aanpakken???";1;;12;147;immigranten;2024-10-18 16_04_37.370274;0.494608163833618;0.004367677029222;0.000008458919183;0.000022386389901;0.000008457976037;0.302294135093689;0.000047276913392;1. Against immigration, migrants, foreigners, refugees, or Muslims.
18;094be093e2932fab;aaa61202c54660ce;672638db03f9308f;2024-10-13T16:13:20.000Z;Zogenaamd immigratie-kritische Zweden Democraten laten 100.000 immigranten toe dit jaar https://dissident.one/zogenaamd-immigratie-kritische-zweden-democraten-laten-100-000-immigranten-toe-dit-jaar… via @DissidentNI;;1;2;103;immigranten;2024-10-18 16_04_37.370274;0.121408157050610;0.000207353936275;0.000006468519132;0.000504415773321;0.000045766526455;0.003933928906918;0.000077665383287;5. Is neutral.
19;8869c8d2fd231ed8;c8a5bc93dab79b08;5fdb2341c833e3a5;2024-10-18T08:01:00.000Z;Waar is ons ooit zo mooie land gebleven. Immigranten hier laten was de grootste fout die onze regering heeft genomen.  #Remigratie #opvoedkampen #oudersstraffenvoordadenminderjarigkind;;;;13;immigranten;2024-10-18 16_04_37.370274;0.326901882886887;0.001429626950994;0.000062413564592;0.004361767321825;0.022279808297753;0.011414695531130;0.000082359998487;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;4f977370e3216e2f;a382b97767094d7a;d4593023b8afb0bf;2024-10-11T06:53:38.000Z;Zucht, het gaat niet om immigranten maar om jonge mannelijke onopgeleide gelukszoekers die NOOIT iets zullen bijdragen aan onze economie! Hou eens op met deze semantische desinformatie!;1;;33;480;immigranten;2024-10-18 16_04_37.370274;0.508221387863159;0.000026004232495;0.000000970856604;0.000009066378880;0.000006950109309;0.001181749510579;0.000001183866402;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;4e2f1b7568e1ce24;6b36f3357f1b05d7;fad7e21f70b7aa9c;2024-10-11T23:48:46.000Z;Er is ook een 16 jarig meisje overleden nadat ze in aanraking kwam met 4 immigranten. Inmiddels zijn er meer meisjes overleden door migranten dan door landbouwgif. Je prioriteiten staan niet correct.;;1;6;73;immigranten;2024-10-18 16_04_37.370274;0.298351436853409;0.000061072882090;0.000072840099165;0.004087632987648;0.003930503502488;0.348160117864609;0.007149545475841;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;d9621162392fbcc8;574e0049334c43e7;d7cd2ca3c783aec2;2024-10-18T10:03:01.000Z;#Leuven staat in de top-5 van belastinggeld dat naar leefloners gaat. Het aantal niet-Europese immigranten onder hen stijgt exponentieel. Het is hoog tijd voor een immigratiestop en een efficiënt asiel- en migratiebeleid. Enkel zo kunnen we onze welvaart beschermen! #migratie;;6;16;260;immigranten;2024-10-18 16_04_37.370274;0.578282952308655;0.002788149286062;0.000026101104595;0.000006754019978;0.000000943930104;0.027350781485438;0.000020168912670;1. Against immigration, migrants, foreigners, refugees, or Muslims.
23;05cdc581313740df;3b1b5d5660f8763f;1e7a7e69e7bda8f5;2024-10-11T07:53:26.000Z;"Dan toch wel goed geselecteerde immigranten volgens de vacatures, niet de ongebreidelde massamigratie die meer kosten en niet werkenden met zich mee brengt. 
En hebben de landen van herkomst geen werkkrachten nodig?";;;3;66;immigranten;2024-10-18 16_04_37.370274;0.052921418100595;0.000313302036375;0.000059444861108;0.000013593101357;0.000011516948689;0.022467451170087;0.000254666985711;1. Against immigration, migrants, foreigners, refugees, or Muslims.
24;a30a922e88bd69f6;b6e03250d9fc9dd6;724a383bf2902bcc;2024-10-13T13:18:49.000Z;Mee eens! Weg met al die antisemieten en al die andere racistische immigranten die ons land al decennia overspoelen.;;1;4;133;immigranten;2024-10-18 16_04_37.370274;0.955349981784821;0.022447571158409;0.000015394543880;0.000032039017242;0.000027930575015;0.500908315181732;0.000063689840317;1. Against immigration, migrants, foreigners, refugees, or Muslims.
25;abb7d8910bfe337e;24704b4195466ea4;6e9eda051c65cef9;2024-10-11T23:13:00.000Z;Importeer de derde wereld en word de derde wereld! Zou nog wat meer kansparels importeren zal wel een verrijking zijn. Wethouders van gemeenten breken elk dorp of stad af met de drang tot meer immigranten en dus meer criminaliteit!;;;3;66;immigranten;2024-10-18 16_04_37.370274;0.886076092720032;0.004815903026611;0.000147802653373;0.000326845562085;0.000602494808845;0.511732697486877;0.003244092687964;1. Against immigration, migrants, foreigners, refugees, or Muslims.
26;dbb748d1ccfaab4f;47bd54059dd66fe2;03efe7774a7bfdee;2024-10-11T04:43:44.000Z;Ben nu in Polen en weinig immigranten;;;5;96;immigranten;2024-10-18 16_04_37.370274;0.342206239700317;0.000066493012127;0.000493161496706;0.000037129866541;0.000053743966419;0.000570209464058;0.000005338582923;5. Is neutral.
27;686bdd12a6ea0e2f;065b3efccd3d2500;52270092acbbea1a;2024-10-13T12:38:33.000Z;Hoofdzaken en bijzaken scheiden. Een miljoen immigranten erbij, waarvan een groot deel voorrrang krijgt, maakt dat Nederlandse jongeren bij hun ouders blijft wonen en geen kinderen kan nemen. Een demografische ramp.;;2;3;122;immigranten;2024-10-18 16_04_37.370274;0.368885338306427;0.000202672890737;0.000057325622038;0.000125688908156;0.000983870588243;0.121783480048180;0.000562036701012;1. Against immigration, migrants, foreigners, refugees, or Muslims.
28;5c4b68ef2fa57c4b;29acc39e768289d9;c7f2a2bcb14e9c46;2024-10-13T15:00:50.000Z;Heel weinig Vlamingen hebben problemen met echte oorlogsvluchtelingen. De toevloed aan immigranten met een heel andere cultuur verstoort de demografische samenstelling. Racisme? Het gaat helemaal niet om huidskleur maar om de attitudes van veel migranten.;;;4;190;immigranten;2024-10-18 16_04_37.370274;0.215071737766266;0.000001816376539;0.000007192603334;0.000000566781580;0.000001234260026;0.005306866019964;0.000021195455702;1. Against immigration, migrants, foreigners, refugees, or Muslims.
29;f6fba76aba449ad9;364a98bd16b89860;49b34879f7e57f7a;2024-10-11T18:52:16.000Z;Sla jij de discussie niet dood door bij een ongerelateerd thema over immigranten te beginnen ?;3;;3;563;immigranten;2024-10-18 16_04_37.370274;0.272667169570923;0.001054451451637;0.000038859561755;0.000058570090914;0.000011204089787;0.128733679652214;0.000008421450730;5. Is neutral.
30;5acbfe8d33077abd;c0fab3464ff177cc;903ca81cafc4f97e;2024-10-13T15:39:07.000Z;Immigranten? Ik zeg maar wat hoor…;;;4;267;immigranten;2024-10-18 16_04_37.370274;0.271282553672791;0.000082548234786;0.000001590342322;0.000004709978839;0.000001738895662;0.002295297337696;0.000014775149793;6. Other: unclear stance on immigration.
31;3681d41bdc747127;e6a9ed7597ba436e;1cc42e72e0ce1981;2024-10-16T08:39:19.000Z;Waar heeft deze Joodse antisemiet het toch over? Het is wel op 7 oktober begonnen, weliswaar ergens in 1948! Dus al 76 jaar onderdrukking, verdrijving en slachtpartijen door immigranten uit Europa (vluchtelingen) met een zionistisch achtergrond. Zij hebben niets anders gedaan dan;46;21;123;6,9K;immigranten;2024-10-18 16_04_37.370274;0.507151961326599;0.000203077550395;0.000004799788258;0.000074260409747;0.000034927259549;0.417018532752991;0.000383204111131;6. Other: Criticizes historical immigration events.
32;268c861fb0b9a951;32f18a3c891013e5;03409c37d6a5725f;2024-10-12T09:40:03.000Z;Zuhal is een kieken zonder kop. Veel stemmen van Genkse immigranten en nakomelingen. Geen inhoud, enorm ego.;;;6;183;immigranten;2024-10-18 16_04_37.370274;0.238203585147858;0.000071522677899;0.000009016135664;0.000058124962379;0.000022216587240;0.016067668795586;0.000367963133613;1. Against immigration, migrants, foreigners, refugees, or Muslims.
33;c0fd6e9c4b718256;679946faad78f61c;b56f67890b573710;2024-10-11T08:41:53.000Z;De opvang van immigranten is een industrie geworden. Haha.;1;;21;945;immigranten;2024-10-18 16_04_37.370274;0.270601004362106;0.000012345236428;0.000000310374162;0.000094844952400;0.000056475630117;0.017220513895154;0.000227177399211;1. Against immigration, migrants, foreigners, refugees, or Muslims.
34;59bfaee5cfd42b84;fd3f75ca5703ed7a;ca25aa12d587fa55;2024-10-16T17:15:03.000Z;"“Gelukszoekers” zijn idd geen post pakketjes. Voor dit soort immigranten is maar één woord, en dat woord is “OPLICHTERS” !!! En oplichters “drop” je in de gevangenis of TRAP je terug naar waar ze vandaan zijn gekomen !!!
Want de gevangenissen zitten al overvol !!!

Gr. @PVV";;;3;97;immigranten;2024-10-18 16_04_37.370274;0.908215880393982;0.015870820730925;0.000012893925486;0.000049290851166;0.000002246116310;0.464517086744308;0.000109069005703;1. Against immigration, migrants, foreigners, refugees, or Muslims.
35;b2b2f900e86ee83d;a75af3cd59cfc82f;fe58f2cc260dea86;2024-10-16T14:11:43.000Z;Dus niet voor Nederlandse jongeren maar voor immigranten dus, ja toch @d66?;1;;4;52;immigranten;2024-10-18 16_04_37.370274;0.064014159142971;0.000070050831710;0.000005589100965;0.000031146795664;0.000043986627134;0.002487811958417;0.000017545022274;1. Against immigration, migrants, foreigners, refugees, or Muslims.
36;f4dbb484f2da78e4;7a937f7cddee221b;8bce8234a067af35;2024-10-16T18:33:50.000Z;"⁦@EchoDuider⁩ : doen ?? Waar de zwarte Pieten gespeeld worden door immigranten: de legale zwarte Piet en de illegale zwarte Piet.

Weet zeker dat we bij van der Valk een betere aanbieding kunnen scoren.

#fletcher #vandervalk";1;;2;85;immigranten;2024-10-18 16_04_37.370274;0.131350368261337;0.000632601266261;0.000028881566323;0.000680580560584;0.002070544753224;0.001101106521674;0.000251231336733;6. Other: unclear stance on immigration
37;ef72620e910a2355;260dc03aee4cff41;c06a0399a672f668;2024-10-10T15:57:25.000Z;Ook immigranten? En wat denk je van besparen op immigratie, subsidies, veel te zware overheid, koningshuis, buitensporige uittredingsvergoedingen politici? Of ga je weer de pensioenleeftijd optrekken en de pensioenen verlagen?;;1;5;144;immigranten;2024-10-18 16_04_37.370274;0.254294544458389;0.002455056644976;0.003738516476005;0.000007959726645;0.000026393659937;0.055651865899563;0.000106795669126;5. Is neutral.
38;bda89dca1433ec7f;3a22ef4d24956d59;477b2e8ce5b178a7;2024-10-12T21:35:31.000Z;Wie geeft illegale immigranten gloednieuwe, onverpakte telefoons als ze ergens illegaal op een Europees strand landen;387;737;1,7K;146K;immigranten;2024-10-18 16_04_37.370274;0.268965363502502;0.004289352335036;0.000006206144462;0.000755624845624;0.000100425721030;0.039571486413479;0.000543126894627;1. Against immigration, migrants, foreigners, refugees, or Muslims.
39;578eaab2c924e835;52cc2f36bfea3eff;4501a656b185e8f4;2024-10-12T19:40:10.000Z;"Wat een ""trend"" aan het worden is in West-Europa, immigranten die de inheemse bevolking aanvallen en het ""voor de lol"" filmen. 

Deze keer in het Belgische stadje #Stabroek, waar een vrouw wordt aangevallen bij een bushalte. 

Deporteren, samen met hun hele families.";1;6;5;470;immigranten;2024-10-18 16_04_37.370274;0.662646889686584;0.007507923059165;0.000019798917492;0.001208695932291;0.000122700206703;0.721160650253296;0.005247837398201;1. Against immigration, migrants, foreigners, refugees, or Muslims.
40;354197885e1dd419;8763c690d325b16a;e1da63ff193b28a0;2024-10-12T06:38:11.000Z;En weer heeft Jinek hier gelijk. Die spreidingswet gaat niets oplossen, niet in Europa en niet in Nederland. Kijk naar landen als bijvoorbeeld Polen en Hongarije. Die willen de immigranten niet en zullen ze ook niet toelaten!;;1;5;208;immigranten;2024-10-18 16_04_37.370274;0.074114076793194;0.000002356283403;0.000023942591724;0.000030115790651;0.000066304703068;0.022106897085905;0.000176797897439;1. Against immigration, migrants, foreigners, refugees, or Muslims.
41;b7e0f44567885976;b43f6cc0c833a6c2;51c5af0d637fe0cf;2024-10-15T16:23:35.000Z;Nergens is de woningnood zo hoog als in Amsterdam en nergens is de steun voor extreem rechts zo laag. Immigranten worden hier minder als concurrenten gezien en meer als lotgenoten die óók een beter leven willen. Het wereldbeeld van de PVVer is geen natuurwet, het wordt gecreëerd.;7;15;68;1,5K;immigranten;2024-10-18 16_04_37.370274;0.186529368162155;0.000009506046808;0.000409532542108;0.000042392093746;0.000017521697373;0.015554706566036;0.000528578646481;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
42;ef1e572fa646f4f5;c40830c18645af5c;3899915c2822654e;2024-10-13T10:00:56.000Z;"Zo ergerlijk. Hoe kom je erop om illegale immigranten Amerika (katholieke Latino's), die komen om te werken, onironisch te vergelijken met Islamitische migranten in Europa???
Totaal mallotig.";3;;6;411;immigranten;2024-10-18 16_04_37.370274;0.362731665372849;0.000002118336170;0.000001196333756;0.000010979351828;0.000032473384636;0.008009235374629;0.000024495286198;1. Against immigration, migrants, foreigners, refugees, or Muslims.
43;65fa93e6796f7262;6df7bfb4d0b167d8;edac304a10c97c46;2024-10-13T06:40:26.000Z;Zonder fophef blijken asielzoekers en immigranten dus vooral gewoon mensen te zijn die niet opvallen tussen andere mensen;;1;3;154;immigranten;2024-10-18 16_04_37.370274;0.864182531833649;0.000006782161108;0.000014301302144;0.000004392261417;0.000000673867362;0.001841431832872;0.000003993659448;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
44;0a5d516e089a4c94;6e031ef46fce4b35;b257e1739629c08e;2024-10-13T18:38:38.000Z;"Dan ben ik erg benieuwd naar uwe oplossing, ik veronderstel zonder immigranten? 
Daarnaast heb ik wel een belofte vernomen";;1;3;244;immigranten;2024-10-18 16_04_37.370274;0.187208399176598;0.000198866036953;0.000375315314159;0.000207182194572;0.000076564196206;0.010968729853630;0.000359509838745;6. Other: questioning solution without immigrants
45;a811a4f678128343;334c6259a242be86;f6e24193c6eac768;2024-10-10T09:50:03.000Z;"Ironie:

Als het gaat om asielzoekers en immigranten stellen de deugende linkse partijen dat we ons aan het vluchtelingenverdrag hebben te houden.

Als het gaat om de #Oekraïne moet het verdrag uit 2017 met dat land en de #EU ineens door het toilet. Daar staat namelijk ""Het";;2;8;138;immigranten;2024-10-18 16_04_37.370274;0.254486769437790;0.000026905285267;0.000257540435996;0.000229581128224;0.000309788942104;0.015990152955055;0.000159775983775;5. Is neutral.
46;b553ef33cf3e1ef0;8b3795aa25390811;641ce72422df3c45;2024-10-11T17:13:22.000Z;We kunnen ook gewoon mensen die hier niet horen het land uit sturen maar ja gl&pvda wil al die immigranten knuffelen!!;;;10;92;immigranten;2024-10-18 16_04_37.370274;0.715055525302887;0.006472017150372;0.000004363549579;0.000742294883821;0.000023934780984;0.594676792621613;0.000003907130576;1. Against immigration, migrants, foreigners, refugees, or Muslims.
47;1ca18d055e349533;3bf5c55dadb8e176;8b10b9f85d980371;2024-10-13T07:40:28.000Z;"Pakweg 1 op 8 immigranten is studiemigrant.

In studiejaar 2023/’24 waren er 128 duizend internationale hbo/wo-studenten (van alle studenten: 16% tov 8% tien jaar eerder). @statistiekcbs
1/6";10;17;35;7,2K;immigranten;2024-10-18 16_04_37.370274;0.009726032614708;0.000020071956897;0.000012091079043;0.000032566702430;0.000119299234939;0.000223389957682;0.000142132965266;5. Is neutral.
48;cd5060968dbf65fa;af581bef0bef567b;4250e788f5358a4c;2024-10-15T06:36:06.000Z;"Serieuze vraag. Ooit weleens iets gepost over deze hartverscheurende veelplegers en recidivist horror verkrachtingen en slachtingen van immigranten????
Of post je echt uitsluitend dingen die in de radicaal-linkse agenda passen?";;2;4;139;immigranten;2024-10-18 16_04_37.370274;0.488516628742218;0.001630745129660;0.000190616046893;0.046323254704475;0.001457621692680;0.803696036338806;0.163817316293716;1. Against immigration, migrants, foreigners, refugees, or Muslims.
49;0adc47075c45c51f;53ee61617a3549e2;aec27c8250e04a48;2024-10-10T09:21:21.000Z;"De 16-jarige Desirée Mariottini miste de bus op weg naar huis en moest lopen.
4 Senegalese immigranten vielen haar aan, namen haar mee naar een verwoest huis en mishandelden haar.
Desirée heeft het niet overleefd.
Grenzen dicht en stuur ze allemaal terug.";114;526;1,3K;20K;immigranten;2024-10-18 16_04_37.370274;0.472100049257278;0.015013782307506;0.000025168974389;0.025612810626626;0.008975392207503;0.787855148315430;0.024246115237474;1. Against immigration, migrants, foreigners, refugees, or Muslims.
50;7942fe8ce8983e7a;3b1b5d5660f8763f;1e7a7e69e7bda8f5;2024-10-16T15:49:22.000Z;Aub geen @groen in Gent, want pro schulden, pro autopestbeleid en pro geen integratie van niet Europese immigranten.;;;9;226;immigranten;2024-10-18 16_04_37.370274;0.507232844829559;0.000008193797839;0.000042006897274;0.000000748515504;0.000000589798105;0.004802622832358;0.000006389556347;1. Against immigration, migrants, foreigners, refugees, or Muslims.
51;7b76b125cafd7b35;43eb3d10ea3ad0c1;4c6b8a7a1c505598;2024-10-15T20:05:35.000Z;"Het hele asielsysteem wordt al jaren misbruikt door illegale immigranten.
Van echte kwetsbare vluchtelingen is er nog maar amper sprake.
Maar links is zo geobsedeerd en doorgeschoten in het ‘niet rechts zijn’ dat ze hier hun ziel en zaligheid voor op offeren.";;;6;40;immigranten;2024-10-18 16_04_37.370274;0.512252151966095;0.000064858846599;0.000655126990750;0.000169892315171;0.000098352487839;0.101506203413010;0.001660321722738;1. Against immigration, migrants, foreigners, refugees, or Muslims.
52;c1a7b7602745dca5;c3ebd06e44859525;c40a765ed446eac7;2024-10-11T13:18:04.000Z;"Dat immigranten gedoe kennen we nu wel, overgrote deel komt niet om te werken en gaat ook niet werken.
Waar denk je dat je sneller econ. van kapot gaat, hoge kosten die dit met zich meebrengt of drastische maatregelen in beleid waardoor je wel benodigde krachten binnen krijgt.";;;3;20;immigranten;2024-10-18 16_04_37.370274;0.708237349987030;0.010835500434041;0.000915897835512;0.000001374687258;0.000007747562449;0.399881660938263;0.000070734451583;1. Against immigration, migrants, foreigners, refugees, or Muslims.
53;df58b092ddfc7020;158456c9c6026542;038699e239dfeb93;2024-10-17T05:54:29.000Z;"Afrikanen zijn in vele Afrikaanse landen niet veilig, willen eigen immigranten niet terug.
Dus moet Europa, de UK ea maar hun armen en grenzen wijd openen en opvangen.
Eindelijk terugkeersignalen.
Er wordt genoeg geld gepompt sinds jaren in dit continent zonder progressie.";6;14;95;1K;immigranten;2024-10-18 16_04_37.370274;0.344292342662811;0.000134235306177;0.000068985587859;0.000092131551355;0.000033032280044;0.046140003949404;0.000487287587021;1. Against immigration, migrants, foreigners, refugees, or Muslims.
54;dfba96ffe7b7ee12;6277f0f8b17faf32;02ad69ae1291406d;2024-10-13T08:58:02.000Z;Idd ! Net zoals al die immigranten en Oekraïners die meteen belasting gaan betalen en pas na een paar jaar gaan genieten van onze voorzieningen! Gelijkheid!;;;1;44;immigranten;2024-10-18 16_04_37.370274;0.074278041720390;0.000114082453365;0.000005308365871;0.000024976423447;0.000177390582394;0.021949606016278;0.000154131281306;1. Against immigration, migrants, foreigners, refugees, or Muslims.
