rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
19;b01bca84c23b8b56;bda42ec28eda23f4;1a02b20a4b19733c;2024-10-01T05:18:06.000Z;Zeg vrt,kan Tim Pauwels eens vragen aan de Vlaming of ie meer of minder gelukzoekers in zijn stad of gemeente wil??;;1;5;59;gelukzoekers;2024-10-02 10_26_53.907574;0.029195375740528;0.000031163075619;0.000051702030760;0.000025066048693;0.000048905050789;0.008268672972917;0.000074506191595;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;14e241d7e8461278;27d3995b7e56a919;520f58cbbce8e43a;2024-10-01T05:59:11.000Z;Tuurlijk joh! Lekker smijten met miljarden naar Oekraine, betaald opvang voor alle gelukzoekers in hotels etc en alles gratis voor die parasieten. Laat de NL'ers maar lekker bloeden voor jullie achterlijke ideologie;;;4;77;gelukzoekers;2024-10-02 10_26_53.907574;0.954570412635803;0.015350667759776;0.000283508736175;0.001303910510615;0.000159644550877;0.873544335365295;0.002142213284969;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;c486fc879fe517b2;0afa790e57789e74;ee2cfb9adbfe4b9b;2024-09-30T20:01:02.000Z;Nederland komt plekken tekort om vrouwen van huiselijk geweld op te vangen. Maar laten we vooral meer plekken creëren voor gelukzoekers uit het buitenland. #vandaaginside;2.0;12;60;3,2K;gelukzoekers;2024-10-02 10_26_53.907574;0.022682433947921;0.000846584211104;0.000086742817075;0.001234558643773;0.000470859435154;0.077209681272507;0.000221283000428;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;d56f8753a0bda747;1b744cd2470437ab;5143c014f9f02f34;2024-09-28T11:10:36.000Z;"Tja  en jullie maar denken dat het #gelukzoekers zijn 
#UNarmy #agenda2030
#omvolking";;3;7;238;gelukzoekers;2024-10-02 10_26_53.907574;0.121498830616474;0.000154370733071;0.000017104490325;0.000619554542936;0.000013266525457;0.001961160218343;0.000000638032191;1. Against immigration, migrants, foreigners, refugees, or Muslims.
23;a9ed6925433db51f;56c2ccb9691ddef3;ef2d57b27c9c1830;2024-09-24T06:27:19.000Z;"Kijk daarom betalen wij volgend jaar weer meer zorgkosten!
Ook door de asielzoekers/gelukzoekers!
Met dank aan de zure gefrustreerde radicale Linkse DeugKneuzen!
Deel dit zoveel als mogelijk!";151.0;716;1,5K;38K;gelukzoekers;2024-10-02 10_26_53.907574;0.732096791267395;0.000472218438517;0.000094042887213;0.000094196715509;0.000022280451958;0.205505341291428;0.000314463715767;1. Against immigration, migrants, foreigners, refugees, or Muslims.
24;0b3728c98aa08cd6;1a4540bfcfd1bcfd;7d4d11b72a4ad09b;2024-09-30T07:33:24.000Z;Bontenkwal, jullie hebben jaren lang mee geregeerd en geen donder aan het gelukzoekers probleem gedaan en nu zo van je neusblazen, schaamteloze kwal!;;2;14;145;gelukzoekers;2024-10-02 10_26_53.907574;0.574606597423553;0.001155550708063;0.000103708931420;0.000356179953087;0.000065691579948;0.158794373273849;0.000077063094068;1. Against immigration, migrants, foreigners, refugees, or Muslims.
25;e851b899cfb5594f;d243a08f53dbcd54;679a9f96df7d03fe;2024-09-27T10:14:35.000Z;Klopt !, maar dat is al een paar jr aan de gang  !!, dankzij vooral pinokkio rutte en landverrader erik v.d burg die dol zijn op “ gelukzoekers” typisch de vvd.. !, minister faber gaat nu deze rotzooi opruimen.. !;1.0;;3;164;gelukzoekers;2024-10-02 10_26_53.907574;0.602937221527100;0.001943051931448;0.000094409573649;0.002444422570988;0.000514977495186;0.134813144803047;0.000946381129324;1. Against immigration, migrants, foreigners, refugees, or Muslims.
26;de6931c844b6b7c3;6ae15f72c92e7fad;b2bcb2e3b7095365;2024-09-28T07:14:29.000Z;Versneld goede scheiding maken tussen echte vluchtelingen en gelukzoekers laatste land uit zetten en ruimte maken!;1.0;;3;251;gelukzoekers;2024-10-02 10_26_53.907574;0.297229140996933;0.005073153413832;0.000145571888424;0.000002901130529;0.000001755528160;0.258192688226700;0.000403222977184;1. Against immigration, migrants, foreigners, refugees, or Muslims.
27;d654eedbe0ff90e2;48c48d1a728fecd8;d379b9c3258f677c;2024-09-27T11:20:08.000Z;Je lepelt de drogredenen van 'links' gewoon schaamteloos op. Na 'wir schaffen das' hebben heel veel gelukzoekers de kans gegrepen en vervolgens vaak door een incompetentie @IND_NL een status gekregen. Geen enkele motivatie om hier iets te ondernemen.;1.0;1;3;25;gelukzoekers;2024-10-02 10_26_53.907574;0.453872025012970;0.000199980102479;0.004571233410388;0.000169990671566;0.000059888672695;0.087524637579918;0.000056960361690;1. Against immigration, migrants, foreigners, refugees, or Muslims.
28;cac24f889aee091c;904f80897357e76d;5bf69e581b0ee60d;2024-09-27T17:27:59.000Z;Het heeft niets met racisme te maken  het zijn bijna allemaal gelukzoekers die hier komen  .en als ze de boel hier geregeld hebben vliegen ze weer terug naar het land waar  ze zogenaamd uit gevlucht zijn voor  vacantie. Volgende stap  op vakantie naar eigen land  niet meer terug;;;12;110;gelukzoekers;2024-10-02 10_26_53.907574;0.642370283603668;0.000237169893808;0.005546260159463;0.000120317970868;0.000008477477422;0.036122608929872;0.000102911959402;1. Against immigration, migrants, foreigners, refugees, or Muslims.
29;cf32cfd2689fc983;62d9d7e8f64c2dd9;b340ab0d0bc88712;2024-09-28T07:00:52.000Z;200 bewakers + familie dan zit je al gauw weer op 2000 asielzoekers. Waarom zouden deze mensen na paar jaar nog steeds gevaar lopen ? Zijn gewoon gelukzoekers die niet onder Taliban willen leven. Prima, maar wij zitten niet op deze immigranten te wachten.;;;15;148;gelukzoekers;2024-10-02 10_26_53.907574;0.497756749391556;0.000512474740390;0.000035792421841;0.000019907784008;0.000055539061577;0.210328355431557;0.000165746940183;1. Against immigration, migrants, foreigners, refugees, or Muslims.
30;75183e82a35b872c;fe42e7746cc32bac;9bde7f3bf72aa978;2024-09-19T17:45:15.000Z;https://drive.google.com/drive/mobile/folders/1akx6u38omyh0wSfAtj-n_RijiD16sdVV?utm_source=dgz&utm_medium=email&utm_campaign=blast4399… @De_Goede_Zaak Nederland heeft 18 miljoen gelukzoekers#elkmenstelt;;;;48;gelukzoekers;2024-10-02 10_26_53.907574;0.001866637263447;0.000024277840566;0.000067011613282;0.000102454097941;0.000207841061638;0.001353351399302;0.000005111632163;6. Other: Link without clear position.
31;971dc2c9c4239b05;cf672d5ba48061bc;26318ceefa5be0fb;2022-07-06T12:41:13.000Z;"Hier het bewijs. Het staat er gewoon. De boer moet wegwezen want ze willen op zijn grond een aanmeldcentrum voor asielzoekers bouwen.

Ze maken Nederland helemaal kapot. Onze boeren weg, de gelukzoekers erin. Raar hè dat mensen woest zijn. 

#boereninopstand #boeren";454.0;2,7K;6,4K;/geertwilderspvv###/geertwilderspvv###/geertwilderspvv/status/1544662754015035394###/hashtag/boereninopstand?src=hashtag_click###/hashtag/boeren?src=hashtag_click;gelukzoekers;2024-10-02 10_26_53.907574;0.142333105206490;0.000273856858257;0.000004071724561;0.000026308794986;0.000012692694327;0.102481938898563;0.000498526846059;1. Against immigration, migrants, foreigners, refugees, or Muslims.
32;6bf1970dea2dc43a;88f70fde51343ae9;f6f4ec4d346ab2f8;2024-09-27T15:13:10.000Z;De oorlog tussen Oekraïne en Rusland is niet onze oorlog, maar de bevolking is de instroom van gelukzoekers en de gevolgen hiervan meer dan zat. Maar dat zullen de normale mensen natuurlijk niet goed begrijpen, want die zijn niet allemaal zo hoog begaafd als jij.;;1;2;117;gelukzoekers;2024-10-02 10_26_53.907574;0.344535261392593;0.000159372444614;0.000074765761383;0.000176960646058;0.000057580993598;0.115600161254406;0.000037035624700;1. Against immigration, migrants, foreigners, refugees, or Muslims.
33;dc6bdd5448ca550c;a555a7e259250aeb;1e8f98d8483382d5;2024-09-29T14:44:03.000Z;"Sterker nog, de meeste mensen willen geen zogenaamde ""asielzoekers"" {parasieten,criminelen, oorlogmisdadigers, islamieten, gelukzoekers) die door landverraders geïmporteerd worden";1.0;;2;59;gelukzoekers;2024-10-02 10_26_53.907574;0.913889467716217;0.000025661556720;0.000000510743291;0.000148178587551;0.000139886222314;0.034367643296719;0.000062051978603;1. Against immigration, migrants, foreigners, refugees, or Muslims.
34;dc47b7348e530937;5f91836fe83b5628;be8c15ef2c82e836;2024-09-26T12:42:22.000Z;"Vluchtelingen ??
Neen !  Calculerende gelukzoekers die op onze kosten willen teren. Niets vluchteling !";1.0;;14;171;gelukzoekers;2024-10-02 10_26_53.907574;0.183477759361267;0.000011812863704;0.000039018828829;0.000040721559344;0.000016809310182;0.001478761434555;0.000144508361700;1. Against immigration, migrants, foreigners, refugees, or Muslims.
35;0ea0274c250ef27e;7d900b3970c8b644;72adad029a948987;2024-09-25T00:51:01.000Z;Nog meer gelukzoekers naar binnenhalen waardoor de zorg voor de Nederlander onbetaalbaar wordt dit is wat D66 wilt;;;3;21;gelukzoekers;2024-10-02 10_26_53.907574;0.544709503650665;0.000464704266051;0.000274847727269;0.000025223327611;0.000066097265517;0.306224912405014;0.001220866222866;1. Against immigration, migrants, foreigners, refugees, or Muslims.
36;29ca2751d0efad8a;7c4cfe76a6dc071e;0c3ae88b6bce0f0c;2024-09-29T08:17:14.000Z;"Nope, geen geld! Gelukzoekers haal je er zo uit.
Wegsturen en grenzen dicht. Biedt ze geld, dan staan ze met rijen dik straks voor de deur.
Wg met de Brusselse regels, en de grenzen dicht.
Baas in eigen land worden, laat t eerste veilige land bepalen.
Waarom komen ze hier? GELD";1.0;1;5;48;gelukzoekers;2024-10-02 10_26_53.907574;0.557857513427734;0.002186874393374;0.000707953295205;0.000028897131415;0.000023112503186;0.212867572903633;0.000073493021773;1. Against immigration, migrants, foreigners, refugees, or Muslims.
37;2d697e4276180dc2;cf672d5ba48061bc;26318ceefa5be0fb;2022-08-26T16:31:39.000Z;"Huizen, geld, alles voor gelukzoekers.
Dit moeten we niet accepteren. Nooit.
Nederland is van ons. 
We moeten het terugveroveren.
Wie doet met ons mee? 

#PVV #Wilders";536.0;1,1K;5,5K;/geertwilderspvv###/geertwilderspvv###/geertwilderspvv/status/1563202523405889537###/hashtag/PVV?src=hashtag_click###/hashtag/Wilders?src=hashtag_click;gelukzoekers;2024-10-02 10_26_53.907574;0.020856406539679;0.002331060357392;0.000000457254430;0.000037712077756;0.000015243314010;0.070758268237114;0.000042952891818;1. Against immigration, migrants, foreigners, refugees, or Muslims.
38;1a99d5a647c84aa3;e5feca0fb6bc6e0b;07f9764380d65563;2024-09-23T07:00:20.000Z;"Lieg niet!
Het overgrote deel van die gelukzoekers, handophouders, opvreters en lamzakken wil helemaal niet werken en is hier alleen om een lui leven te leiden op kosten van onze welvaartsstaat.";;1;15;515;gelukzoekers;2024-10-02 10_26_53.907574;0.936354696750641;0.000024859200494;0.000010637577361;0.000040902574256;0.000009694043911;0.004404874052852;0.000004528731097;1. Against immigration, migrants, foreigners, refugees, or Muslims.
39;e27d636f53f30d7e;5c44a333223c3933;6dbf8b732b609cd0;2024-09-23T18:47:58.000Z;Gelukzoekers moet er staan gelukzoekers, een echte asielzoeker zou dankbaar zijn en zich gedragen...;;;2;47;gelukzoekers;2024-10-02 10_26_53.907574;0.379192739725113;0.000064780404500;0.000077798147686;0.000055422293372;0.000011358059965;0.008108562789857;0.000014000320334;1. Against immigration, migrants, foreigners, refugees, or Muslims.
40;0394ae87ed830685;4589ebf44e29f80d;0e730f8ad726b3ad;2024-09-24T09:57:13.000Z;Waarom blijven de kosten van onze zorgpolis toch zo stijgen? Een kwart miljoen gelukzoekers per jaar gebruiken extra veel zorg en betalen daar nix voor. De rekening zien we terug bij onze zorgverzekering.;;2;4;60;gelukzoekers;2024-10-02 10_26_53.907574;0.040011283010244;0.000023264403353;0.001955146668479;0.000041258288547;0.000013837370716;0.013387312181294;0.001175713376142;1. Against immigration, migrants, foreigners, refugees, or Muslims.
41;4945453b65d3309b;d7bb53dca2ae574b;d3642ad6145b54a6;2024-09-26T20:24:17.000Z;We willen hier helemaal geen gelukzoekers @henkjanbolding;;;;26;gelukzoekers;2024-10-02 10_26_53.907574;0.037556909024715;0.000005318398962;0.000032003106753;0.000028637825380;0.000001622533546;0.006284206174314;0.000039250320697;1. Against immigration, migrants, foreigners, refugees, or Muslims.
42;db305aa4e6a0c798;cf672d5ba48061bc;26318ceefa5be0fb;2022-07-30T12:18:52.000Z;"Terwijl steeds meer Nederlanders hun ziektekosten niet of nauwelijks meer kunnen betalen is het gratis en voor niks voor tienduizenden gelukzoekers. Die betalen zelfs geen eigen risico/eigen bijdrage. Alles is gratis. 

Dat is pure discriminatie van NL-ers!

#nietmijnregering";405.0;1,3K;3,6K;/geertwilderspvv###/geertwilderspvv###/geertwilderspvv/status/1553354435979628551###/hashtag/nietmijnregering?src=hashtag_click;gelukzoekers;2024-10-02 10_26_53.907574;0.335711687803268;0.000083390055806;0.000131390377646;0.000095203431556;0.000019812063329;0.006225542165339;0.000088386826974;1. Against immigration, migrants, foreigners, refugees, or Muslims.
43;c1904b4afb302251;ac4d41ff715ad9b5;995eab3c7a517ccd;2024-09-27T13:07:29.000Z;Wie ondermijnt nou het Schengen verdrag, hoe komen al die gelukzoekers hier, via veilige landen en daar moeten ze dan asiel aanvragen niet in Nederland en dus kan het hele zooitje terug. Wat doet Duitsland aan de grenzen. Orban doet het erg goed.;;2;2;38;gelukzoekers;2024-10-02 10_26_53.907574;0.448885649442673;0.000119319272926;0.000882703927345;0.000056989811128;0.000040512783016;0.146749243140221;0.000271686672932;1. Against immigration, migrants, foreigners, refugees, or Muslims.
44;2a581844b0d0cd5e;3d3c20e7e2ead7b8;01ab635d99c77122;2024-09-30T01:29:44.000Z;Grave ligt 7 km van Wijchen daar zitten er Ongeveer 700 dan wil men in een dorp Nederasselt ligt 1 km van Grave ook gelukzoekers opvangen terwijl in Grave elke dag criminele activiteiten zowel binnen als buiten het AZC gebeuren ze zijn gek.;1.0;;2;30;gelukzoekers;2024-10-02 10_26_53.907574;0.605879247188568;0.000056189684983;0.001023118500598;0.000565577473026;0.000249923061347;0.333509325981140;0.003665592055768;1. Against immigration, migrants, foreigners, refugees, or Muslims.
45;5353d60acf60d3b8;5404a5153d4a5a85;5725affbdaa67046;2024-09-29T19:09:12.000Z;"Ben je gevlucht voor de armoede in je land? Ge terug klaploper en draag je steentje bij. Gelukzoekers zijn hier niet meer welkom. Oprotten!
#Hezbollah #gaza #regeerakkoord #islam #koran #israel";44.0;186;790;8,7K;gelukzoekers;2024-10-02 10_26_53.907574;0.589962303638458;0.019228996708989;0.000042154370021;0.000016448062524;0.000002054284096;0.071201041340828;0.000016676833184;1. Against immigration, migrants, foreigners, refugees, or Muslims.
46;d925d66f06bb7d01;3d3c20e7e2ead7b8;01ab635d99c77122;2024-09-30T02:00:31.000Z;Van het woord radicaal wordt ik doodziek van elke keer het is gewoon rechts en die kiezers moeten gehoord worden de instroom daar van gelukzoekers is 3 keer zoveel als in Nederland.;;;3;27;gelukzoekers;2024-10-02 10_26_53.907574;0.713571131229401;0.002766464138404;0.000195793400053;0.000005922053788;0.000006263941032;0.390246868133545;0.000060702437622;1. Against immigration, migrants, foreigners, refugees, or Muslims.
47;47354ed4e6deb68f;35c1b7f85c4ec2b5;809c4f58feb4469b;2024-09-30T09:17:13.000Z;Pappen en nat houden maakt het probleem alleen maar groter en dat is 14 jaar het geval geweest! Dus hou op met je vrome praatjes! Jullie zijn mede schuldig aan het huidige probleem van gelukzoekers en criminelen toelaten in Europa!;;;2;22;gelukzoekers;2024-10-02 10_26_53.907574;0.771009802818298;0.000160415889695;0.000013714823581;0.002335636876523;0.002008960349485;0.106593959033489;0.000044645552407;1. Against immigration, migrants, foreigners, refugees, or Muslims.
48;a007cf33f7d02e43;a555a7e259250aeb;1e8f98d8483382d5;2024-09-30T19:01:25.000Z;"Er zit niet 1 vluchteling bij.
Het zijn allemaal klaplopers, dieven,oorlogmisdadigers en gelukzoekers. Dat weten ze bij de EU en nationale regeringen ook.
Ze willen zo lijkt het Europa destabiliseren en een burgeroorlog uitlokken. De bevolking krijgt ze door de strot geduwd..";;1;2;36;gelukzoekers;2024-10-02 10_26_53.907574;0.964528322219849;0.000648770423140;0.000014974196347;0.000291947595542;0.000012868667000;0.358080118894577;0.000087876695034;1. Against immigration, migrants, foreigners, refugees, or Muslims.
49;e6d3819f8fed2104;bda42ec28eda23f4;1a02b20a4b19733c;2024-10-01T09:33:00.000Z;Waarom vraagt Tim Pauwels niet aan de Vlaming of ie meer of minder gelukzoekers in de gemeente of stad wil??;;;2;14;gelukzoekers;2024-10-02 10_26_53.907574;0.054396361112595;0.000063488761953;0.000422141689342;0.000118880772788;0.000266290968284;0.009506698697805;0.000592745258473;1. Against immigration, migrants, foreigners, refugees, or Muslims.
50;9c92ad51515bb8be;394ea0f0c074db9d;208cb6062efb511d;2024-09-29T09:39:37.000Z;Helemaal geen moslimhaat en facisme de PVV komt op voor Nederland en de politici mogen het niet zeggen maar ik wel stop omvolking wij zijn Nederland met een eigen cultuur het is aanpassen of oprotten met die gelukzoekers;;;9;44;gelukzoekers;2024-10-02 10_26_53.907574;0.887169301509857;0.134369730949402;0.000013286163266;0.000039125279727;0.000003307419320;0.745417952537537;0.000015272720702;1. Against immigration, migrants, foreigners, refugees, or Muslims.
